title,id,date_added,artists,artist_id,artist_genre,album,album_id,album_date,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
Your Body Is a Weapon,5VCOAW6rjaZvJrVB8x6Uau,2020-03-31T23:18:08Z,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB,indie pop,Glitterbug (Deluxe Edition),0n5sLhq91buJwIW4j3Ji0I,2015-04-14,0.000602,0.504,237880,0.945,0,0,0.174,-3.409,1,0.0678,104.383,4,https://api.spotify.com/v1/tracks/5VCOAW6rjaZvJrVB8x6Uau,audio_features,spotify:track:5VCOAW6rjaZvJrVB8x6Uau,0.355
Bubblin,6BvtitRX5lQC87YlA6rq0n,2020-03-31T19:39:03Z,Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,escape room,Bubblin,6N1y1a5qnqN8pBkizOdMvk,2018-05-17,0.0731,0.568,209093,0.873,0,1,0.367,-5.22,1,0.265,106.783,5,https://api.spotify.com/v1/tracks/6BvtitRX5lQC87YlA6rq0n,audio_features,spotify:track:6BvtitRX5lQC87YlA6rq0n,0.547
Black Horse,02YDz6jjCNETz4zU2e9lGq,2020-03-30T17:15:16Z,Finish Ticket,3RthMq3xfDQZl80cMEg1JQ,bay area indie,Black Horse,41CnI2TuyypJaeSFoVhlTd,2019-10-18,0.000321,0.453,276400,0.846,0.000415,4,0.148,-4.752,1,0.0568,166.006,4,https://api.spotify.com/v1/tracks/02YDz6jjCNETz4zU2e9lGq,audio_features,spotify:track:02YDz6jjCNETz4zU2e9lGq,0.546
Scavenger,40xxCI61nOsrtfoiiNGBl4,2020-03-30T17:03:59Z,Finish Ticket,3RthMq3xfDQZl80cMEg1JQ,bay area indie,When Night Becomes Day,1yz3tI7TG1fpTIzBzW1mud,2015-09-04,0.000157,0.341,210867,0.869,0,0,0.119,-3.203,1,0.0546,155.804,4,https://api.spotify.com/v1/tracks/40xxCI61nOsrtfoiiNGBl4,audio_features,spotify:track:40xxCI61nOsrtfoiiNGBl4,0.41
Wrong,4oTmI5dEDvtOaS3M3Hxzzx,2020-03-30T17:00:15Z,Finish Ticket,3RthMq3xfDQZl80cMEg1JQ,bay area indie,When Night Becomes Day,1yz3tI7TG1fpTIzBzW1mud,2015-09-04,0.000672,0.469,260787,0.839,3.16e-06,5,0.288,-2.448,1,0.0687,75.037,4,https://api.spotify.com/v1/tracks/4oTmI5dEDvtOaS3M3Hxzzx,audio_features,spotify:track:4oTmI5dEDvtOaS3M3Hxzzx,0.682
Misery,6Zz846CtUmQGP5z4F7sccA,2020-03-30T00:20:37Z,Michigander,0oL26Dn9y761yfJgNb3vfu,hopebeat,Misery,7nqQxq17r4eUTqsDAdrL6v,2019-08-09,0.00533,0.343,180772,0.732,0.00302,0,0.0685,-5.189,1,0.044,180.162,4,https://api.spotify.com/v1/tracks/6Zz846CtUmQGP5z4F7sccA,audio_features,spotify:track:6Zz846CtUmQGP5z4F7sccA,0.392
Color - Remastered,2HNnYRJIlsM1JHn1Nq8qU7,2020-03-28T19:19:35Z,Finish Ticket,3RthMq3xfDQZl80cMEg1JQ,bay area indie,When Night Becomes Day,1yz3tI7TG1fpTIzBzW1mud,2015-09-04,0.000374,0.425,250093,0.837,0,0,0.252,-2.64,1,0.0398,98.966,4,https://api.spotify.com/v1/tracks/2HNnYRJIlsM1JHn1Nq8qU7,audio_features,spotify:track:2HNnYRJIlsM1JHn1Nq8qU7,0.522
October,09zDgbs5NQH1kKFXHppYhr,2020-03-28T18:51:02Z,Broken Bells,6dgwEwnK0YtDfS9XhRwBTG,alternative dance,Broken Bells,0X7WyEKdm5afGj1fmD7Blx,2010-03-01,0.123,0.546,218107,0.627,3.68e-06,6,0.0923,-5.091,0,0.0276,143.996,4,https://api.spotify.com/v1/tracks/09zDgbs5NQH1kKFXHppYhr,audio_features,spotify:track:09zDgbs5NQH1kKFXHppYhr,0.41
She Hates Me,1uwTmwkjv7wFImfzegvdI6,2020-03-16T00:10:59Z,Puddle Of Mudd,3dXaa6jwM7B52GZpaJEIr5,alternative metal,Come Clean,4WAujFDGR5UdnGpK0tKy2v,2001-01-01,0.00875,0.575,216640,0.746,0,4,0.768,-5.393,1,0.0326,109.789,4,https://api.spotify.com/v1/tracks/1uwTmwkjv7wFImfzegvdI6,audio_features,spotify:track:1uwTmwkjv7wFImfzegvdI6,0.607
Try It Again,3EQcRh6c6BODFjLpsMdfVe,2020-03-11T01:43:34Z,Bobby Byrd,6WXpplxbfcLvaAlhDbfEyO,rare groove,Sayin' It and Doin' It,42QWwawcEZvjie2zFacQQW,2009-07-21,0.284,0.493,314453,0.902,0,2,0.288,-6.596,1,0.176,97.277,4,https://api.spotify.com/v1/tracks/3EQcRh6c6BODFjLpsMdfVe,audio_features,spotify:track:3EQcRh6c6BODFjLpsMdfVe,0.719
Just For A Moment (feat. Iselin),4JAX1qhCBGkO1IM9woosbZ,2020-03-11T00:17:41Z,Gryffin,2ZRQcIgzPCVaT9XKhXZIzh,dance pop,Just For A Moment (feat. Iselin),39yZYUBuslLo1an8AGh9AA,2018-06-22,0.0145,0.534,254556,0.77,8.74e-06,1,0.279,-6.324,0,0.0549,144.04,4,https://api.spotify.com/v1/tracks/4JAX1qhCBGkO1IM9woosbZ,audio_features,spotify:track:4JAX1qhCBGkO1IM9woosbZ,0.41
Grizzly Bear,0IJ1ijo3uoJzy6ZE5wxJio,2020-03-07T02:57:00Z,Angus & Julia Stone,4tvKz56Tr39bkhcQUTO0Xr,australian indie folk,Angus & Julia Stone (Deluxe),4DnMkBr1AH6IMP5wORp7Ag,2014-08-01,0.503,0.902,248520,0.438,0.135,9,0.101,-8.63,0,0.0493,118.048,4,https://api.spotify.com/v1/tracks/0IJ1ijo3uoJzy6ZE5wxJio,audio_features,spotify:track:0IJ1ijo3uoJzy6ZE5wxJio,0.943
P2,3kW4z2pIj5VY5fLjBrMRL5,2020-03-07T00:52:30Z,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,melodic rap,Eternal Atake,7IyoGB8J31fvQDwGtHAq9m,2020-03-06,0.0236,0.775,234627,0.72,0,11,0.114,-5.353,0,0.193,155.086,4,https://api.spotify.com/v1/tracks/3kW4z2pIj5VY5fLjBrMRL5,audio_features,spotify:track:3kW4z2pIj5VY5fLjBrMRL5,0.49
American Money - Virtu Remix,5L27h9sZjEtNfuveLggaCY,2020-03-05T22:14:14Z,BØRNS,1KP6TWI40m7p3QBTU6u2xo,electropop,American Money (Virtu Remix),5JLSERosmMHJfvBx5cVF5d,2016-09-09,0.0692,0.475,224413,0.872,7.05e-06,7,0.0435,-4.95,0,0.327,75.075,4,https://api.spotify.com/v1/tracks/5L27h9sZjEtNfuveLggaCY,audio_features,spotify:track:5L27h9sZjEtNfuveLggaCY,0.278
Fool,1huRm0I1QxVb1pJziyCSRh,2020-03-05T22:10:41Z,BØRNS,1KP6TWI40m7p3QBTU6u2xo,electropop,Dopamine,17l7MIu0Jh0tdgK7or9ovw,2015-10-16,0.002,0.675,218320,0.8,0.0405,11,0.0861,-4.58,0,0.0324,124.999,4,https://api.spotify.com/v1/tracks/1huRm0I1QxVb1pJziyCSRh,audio_features,spotify:track:1huRm0I1QxVb1pJziyCSRh,0.889
Daylight,6Quu3PRWFZNE297wRNgsmn,2020-03-05T19:06:49Z,Kota the Friend,2AfU5LYBVCiCtuCCfM7uVX,hip hop,Anything.,1nvhZrSZezYWF9SZo6ajvS,2018-02-15,0.642,0.553,177237,0.491,0,9,0.0733,-7.467,1,0.388,79.0,4,https://api.spotify.com/v1/tracks/6Quu3PRWFZNE297wRNgsmn,audio_features,spotify:track:6Quu3PRWFZNE297wRNgsmn,0.762
She,5n5lbXMLLMB8FLeNKzP6g9,2020-03-05T19:04:45Z,Kota the Friend,2AfU5LYBVCiCtuCCfM7uVX,hip hop,"Lyrics to Go, Vol. 1",6WqhLFx4Wrn5WgMVnd365Z,2020-01-20,0.863,0.722,84000,0.809,3.79e-05,0,0.139,-4.348,1,0.184,80.023,4,https://api.spotify.com/v1/tracks/5n5lbXMLLMB8FLeNKzP6g9,audio_features,spotify:track:5n5lbXMLLMB8FLeNKzP6g9,0.247
High Tops,1TPgw76OuRx2VA390Kjari,2020-03-05T18:21:29Z,Del Water Gap,0xPoVNPnxIIUS1vrxAYV00,deep new americana,High Tops,0IrvaB7YNolfdu5JQbimOd,2017-01-27,0.0499,0.557,238200,0.458,5.67e-05,7,0.176,-5.127,1,0.0306,128.126,4,https://api.spotify.com/v1/tracks/1TPgw76OuRx2VA390Kjari,audio_features,spotify:track:1TPgw76OuRx2VA390Kjari,0.262
Turn,11IJA30efHAJLO3qroPh5L,2020-03-05T16:59:26Z,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB,indie pop,Beautiful People Will Ruin Your Life,4kUbTSoTsbKP5MRdYMDBx1,2018-02-09,0.00743,0.531,207679,0.847,0,1,0.0916,-3.907,1,0.0529,105.03,4,https://api.spotify.com/v1/tracks/11IJA30efHAJLO3qroPh5L,audio_features,spotify:track:11IJA30efHAJLO3qroPh5L,0.38
Tension - Noah Breakfast Remix,2ieI03yr2UsXpzBrTE6PM5,2020-03-05T15:50:32Z,BØRNS,1KP6TWI40m7p3QBTU6u2xo,electropop,Tension (Noah Breakfast Remix),0cIAewKwP0sXBLDYNKGMfY,2018-08-03,0.195,0.764,151196,0.303,0.542,2,0.264,-12.238,1,0.0764,102.021,4,https://api.spotify.com/v1/tracks/2ieI03yr2UsXpzBrTE6PM5,audio_features,spotify:track:2ieI03yr2UsXpzBrTE6PM5,0.0396
Fool's Gold,3DKri1C3WW5146xWP6FCFz,2020-03-05T15:44:02Z,Dagny,6Paz0vXJJ9bCPf0fEm3qzg,dance pop,Ultraviolet EP,5iDC2f4GAMAvPBsx1fXCa8,2016-09-02,0.00436,0.548,239773,0.889,0.00379,5,0.106,-5.236,0,0.0687,124.061,4,https://api.spotify.com/v1/tracks/3DKri1C3WW5146xWP6FCFz,audio_features,spotify:track:3DKri1C3WW5146xWP6FCFz,0.528
Second Night Of Summer,6Ov2pt0TfDeSdNHfdlcKpq,2020-03-05T15:39:11Z,BØRNS,1KP6TWI40m7p3QBTU6u2xo,electropop,Blue Madonna,0mzh0tCNFhxE2mSWxB4ufh,2018-01-12,0.189,0.638,204263,0.499,0.002,0,0.0946,-7.4,1,0.0415,154.001,4,https://api.spotify.com/v1/tracks/6Ov2pt0TfDeSdNHfdlcKpq,audio_features,spotify:track:6Ov2pt0TfDeSdNHfdlcKpq,0.545
Boat to Bermuda,64QmYISBsiTQwiYgtKmKpF,2020-03-05T04:27:35Z,No Suits,1B62oENW0VGjnBBUvwkYtX,la pop,Boat to Bermuda,41oX5qzrPWduB30BkklH33,2019-04-05,0.239,0.693,190625,0.821,0,5,0.0816,-7.411,0,0.193,96.0,4,https://api.spotify.com/v1/tracks/64QmYISBsiTQwiYgtKmKpF,audio_features,spotify:track:64QmYISBsiTQwiYgtKmKpF,0.729
Runaway,3DK6m7It6Pw857FcQftMds,2020-03-05T02:30:56Z,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,chicago rap,My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,2010-11-22,0.218,0.571,547733,0.568,0.0021,1,0.512,-3.827,0,0.0703,86.986,4,https://api.spotify.com/v1/tracks/3DK6m7It6Pw857FcQftMds,audio_features,spotify:track:3DK6m7It6Pw857FcQftMds,0.109
Clouds,03v70ZBxmcPX3RWAZMzqaW,2020-03-05T00:45:02Z,BØRNS,1KP6TWI40m7p3QBTU6u2xo,electropop,Dopamine,17l7MIu0Jh0tdgK7or9ovw,2015-10-16,0.194,0.644,190253,0.478,0.00376,11,0.106,-6.469,1,0.0529,159.898,4,https://api.spotify.com/v1/tracks/03v70ZBxmcPX3RWAZMzqaW,audio_features,spotify:track:03v70ZBxmcPX3RWAZMzqaW,0.496
Past Lives,1Dr5JexwA15wmKe7Y7maA9,2020-03-04T18:40:44Z,BØRNS,1KP6TWI40m7p3QBTU6u2xo,electropop,Dopamine,17l7MIu0Jh0tdgK7or9ovw,2015-10-16,0.0664,0.743,274320,0.685,6.75e-05,4,0.0884,-6.863,1,0.0975,109.988,4,https://api.spotify.com/v1/tracks/1Dr5JexwA15wmKe7Y7maA9,audio_features,spotify:track:1Dr5JexwA15wmKe7Y7maA9,0.443
Iceberg,1gPUCQ9slKaJQbo6swaH8q,2020-03-04T17:36:50Z,BØRNS,1KP6TWI40m7p3QBTU6u2xo,electropop,Blue Madonna,0mzh0tCNFhxE2mSWxB4ufh,2018-01-12,0.31,0.521,210186,0.597,0.00652,3,0.0958,-7.406,1,0.0656,152.014,4,https://api.spotify.com/v1/tracks/1gPUCQ9slKaJQbo6swaH8q,audio_features,spotify:track:1gPUCQ9slKaJQbo6swaH8q,0.698
High Hopes,5rZXBHUU2qz7huEckTwpqo,2020-03-04T16:56:40Z,Kodaline,4BxCuXFJrSWGi1KHcVqaU4,irish pop,In A Perfect World,29Tc7Ue6KVfc5mzXxoMgEL,2013-10-08,0.577,0.488,230267,0.487,0,4,0.193,-6.371,1,0.0307,77.344,4,https://api.spotify.com/v1/tracks/5rZXBHUU2qz7huEckTwpqo,audio_features,spotify:track:5rZXBHUU2qz7huEckTwpqo,0.217
SKELETONS,6NMtzpDQBTOfJwMzgMX0zl,2020-03-02T21:36:39Z,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,rap,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,2018-08-03,0.00146,0.46,145588,0.686,0,0,0.375,-5.948,0,0.0367,148.054,4,https://api.spotify.com/v1/tracks/6NMtzpDQBTOfJwMzgMX0zl,audio_features,spotify:track:6NMtzpDQBTOfJwMzgMX0zl,0.252
NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn,2020-03-02T21:36:36Z,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,rap,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,2018-08-03,0.0204,0.731,218284,0.811,0,1,0.411,-3.225,1,0.0712,147.045,4,https://api.spotify.com/v1/tracks/6OaVWaGfhXn70ZJfdVcabn,audio_features,spotify:track:6OaVWaGfhXn70ZJfdVcabn,0.426
STOP TRYING TO BE GOD,1xYpVRspgaLxdJLOTQkTjg,2020-03-02T21:31:25Z,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,rap,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,2018-08-03,0.221,0.588,338438,0.567,0,4,0.135,-3.738,0,0.0628,150.009,4,https://api.spotify.com/v1/tracks/1xYpVRspgaLxdJLOTQkTjg,audio_features,spotify:track:1xYpVRspgaLxdJLOTQkTjg,0.113
Palm Trees,5CBcAuXhSrMVwxtDWLzZAX,2020-03-01T06:11:56Z,Lowell,3MJ2o2vTovueQARKmOzHls,canadian electropop,We Loved Her Dearly,10uoDqvsI31bw5oouIbsWr,2014-09-16,0.386,0.543,269867,0.598,0.0524,0,0.103,-7.277,0,0.0315,129.751,4,https://api.spotify.com/v1/tracks/5CBcAuXhSrMVwxtDWLzZAX,audio_features,spotify:track:5CBcAuXhSrMVwxtDWLzZAX,0.286
NOTHING ELSE! (feat. Jamie Lidell),5bewkBDtMY5rrXCYBFspfF,2020-02-29T02:12:09Z,Mura Masa,5Q81rlcTFh3k6DQJXPdsot,channel islands indie,Mura Masa,0NBTBo1qrg554sAj79nEqD,2017-07-14,0.0955,0.799,206560,0.536,2.41e-06,2,0.0843,-7.313,1,0.225,111.986,4,https://api.spotify.com/v1/tracks/5bewkBDtMY5rrXCYBFspfF,audio_features,spotify:track:5bewkBDtMY5rrXCYBFspfF,0.53
Crown,1hxE8xAp7CrBsdpiRpiWFy,2020-02-27T04:15:41Z,Stormzy,2SrSdSvpminqmStGELCSNd,grime,Crown,5kWoenzRB7UycYXiRpH1d5,2019-06-21,0.701,0.542,213464,0.581,1.02e-06,9,0.0741,-5.687,1,0.159,108.909,4,https://api.spotify.com/v1/tracks/1hxE8xAp7CrBsdpiRpiWFy,audio_features,spotify:track:1hxE8xAp7CrBsdpiRpiWFy,0.0857
Straight into Your Arms - Bonus Track Version,1ueeLdAauagzEJ9coJQMYt,2020-02-27T01:45:05Z,Vance Joy,10exVja0key0uqUkk6LJRT,folk-pop,Dream Your Life Away (Special Edition),5S9b8euumqMhQbMk0zzQdH,2014-09-09,0.224,0.645,217156,0.557,0,7,0.374,-5.883,1,0.0329,100.026,4,https://api.spotify.com/v1/tracks/1ueeLdAauagzEJ9coJQMYt,audio_features,spotify:track:1ueeLdAauagzEJ9coJQMYt,0.461
Cringe - Stripped,1FCwkiooaMCY8YpQdSJ0Gc,2020-02-27T01:36:34Z,Matt Maeson,7gHscNMDI8FF8pcgrV8eIn,modern rock,Bank On The Funeral (Stripped),78WmmGxkz2W5YnrXj7NhAT,2019-10-18,0.876,0.752,223467,0.276,0,5,0.103,-8.901,1,0.0463,126.135,4,https://api.spotify.com/v1/tracks/1FCwkiooaMCY8YpQdSJ0Gc,audio_features,spotify:track:1FCwkiooaMCY8YpQdSJ0Gc,0.275
Rising Water,3e288OThYet2Tjbgq8gGla,2020-02-26T20:21:50Z,James Vincent McMorrow,7FDlvgcodNfC0IBdWevl4u,indie anthem-folk,We Move,5VECsj7IRVQjIAwMC8LAUa,2016-09-02,0.6,0.824,296413,0.623,0.578,10,0.0935,-10.536,1,0.162,146.043,4,https://api.spotify.com/v1/tracks/3e288OThYet2Tjbgq8gGla,audio_features,spotify:track:3e288OThYet2Tjbgq8gGla,0.542
Suit And Jacket,2ZYBwkmtYhgUj1A7teYAZ7,2020-02-26T19:48:17Z,Judah & the Lion,3wWtfT7S2uVJJ3hGZlOLkZ,banjo,Folk Hop N' Roll (Deluxe),7vLmY8rLjLvOTQ0wk7Hqeh,2017-03-10,0.222,0.452,222256,0.58,3.23e-05,10,0.101,-8.613,1,0.0462,164.162,4,https://api.spotify.com/v1/tracks/2ZYBwkmtYhgUj1A7teYAZ7,audio_features,spotify:track:2ZYBwkmtYhgUj1A7teYAZ7,0.111
Georgia,429EttO8gs0bDo2SQfUNSm,2020-02-26T18:31:22Z,Vance Joy,10exVja0key0uqUkk6LJRT,folk-pop,Dream Your Life Away (Special Edition),5S9b8euumqMhQbMk0zzQdH,2014-09-09,0.312,0.388,230507,0.66,0.000307,11,0.0943,-7.372,1,0.0308,143.554,4,https://api.spotify.com/v1/tracks/429EttO8gs0bDo2SQfUNSm,audio_features,spotify:track:429EttO8gs0bDo2SQfUNSm,0.401
Where The Skies Are Blue,3CuscN8itbT86pQFKQMIk7,2020-02-26T18:30:24Z,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,folk-pop,Cleopatra (Deluxe),5fY8mYgYGkyaJ9XvVOzVQA,2016-04-08,0.861,0.569,140120,0.477,0.000485,9,0.0644,-6.577,1,0.0277,132.423,4,https://api.spotify.com/v1/tracks/3CuscN8itbT86pQFKQMIk7,audio_features,spotify:track:3CuscN8itbT86pQFKQMIk7,0.552
All We Ever Knew,72zmwnbXjx9fMUjw3mbDSs,2020-02-26T18:21:57Z,The Head and the Heart,0n94vC3S9c3mb2HyNAOcjg,folk-pop,Signs of Light,0EFitK3T7hqin7iGMbpltM,2016-09-09,0.00224,0.487,225560,0.724,1.03e-05,0,0.213,-5.905,1,0.0289,102.03,4,https://api.spotify.com/v1/tracks/72zmwnbXjx9fMUjw3mbDSs,audio_features,spotify:track:72zmwnbXjx9fMUjw3mbDSs,0.546
Goodpain,3rFeq7vjP5iyhEDssZV49n,2020-02-26T17:50:18Z,Yoke Lore,7FU0xCgmSYQEiBeevUqQ4S,electropop,Goodpain,4qaroMmrZ5Wdo5E1xjt6c8,2017-05-23,0.00338,0.666,261986,0.665,0.000104,9,0.068,-5.116,0,0.0278,96.994,4,https://api.spotify.com/v1/tracks/3rFeq7vjP5iyhEDssZV49n,audio_features,spotify:track:3rFeq7vjP5iyhEDssZV49n,0.364
In The Light,4SUrUalzKg5jkvF0FCWxAS,2020-02-26T16:57:54Z,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,folk-pop,Cleopatra (Deluxe),5fY8mYgYGkyaJ9XvVOzVQA,2016-04-08,0.835,0.689,231868,0.41,0.0276,9,0.1,-9.629,1,0.0275,97.725,4,https://api.spotify.com/v1/tracks/4SUrUalzKg5jkvF0FCWxAS,audio_features,spotify:track:4SUrUalzKg5jkvF0FCWxAS,0.248
Bounce (feat. Kelis) - Radio Edit,36cmM3MBMWWCFIiQ90U4J8,2020-02-23T03:24:42Z,Calvin Harris,7CajNmpbOovFoOoasH2HaY,dance pop,18 Months,7w19PFbxAjwZ7UVNp9z0uT,2012-10-29,0.0334,0.779,222187,0.963,0.493,2,0.664,-2.125,0,0.0399,127.941,4,https://api.spotify.com/v1/tracks/36cmM3MBMWWCFIiQ90U4J8,audio_features,spotify:track:36cmM3MBMWWCFIiQ90U4J8,0.759
NYLA,5ovclwxhDdIU5UfVioEhCx,2020-02-22T19:09:32Z,blackbear,2cFrymmkijnjDg9SS92EPM,pop,ANONYMOUS,5DVpGdikHfxFWIELotC3FL,2019-04-26,0.449,0.567,252097,0.195,0,9,0.473,-11.586,1,0.0345,119.819,3,https://api.spotify.com/v1/tracks/5ovclwxhDdIU5UfVioEhCx,audio_features,spotify:track:5ovclwxhDdIU5UfVioEhCx,0.193
Seeing Stars,2CzXAeABCmbEB52ZziuMsH,2020-02-22T16:55:05Z,BØRNS,1KP6TWI40m7p3QBTU6u2xo,electropop,Seeing Stars,46Mmmgl5yZhchLWhEef7gA,2015-08-21,0.0534,0.638,189467,0.893,0,6,0.256,-4.21,0,0.059,91.981,4,https://api.spotify.com/v1/tracks/2CzXAeABCmbEB52ZziuMsH,audio_features,spotify:track:2CzXAeABCmbEB52ZziuMsH,0.904
The Emotion,03YZnK3XQWKpvo9TyNZzXf,2020-02-22T16:51:58Z,BØRNS,1KP6TWI40m7p3QBTU6u2xo,electropop,Dopamine,17l7MIu0Jh0tdgK7or9ovw,2015-10-16,0.212,0.418,224787,0.688,0.00964,11,0.705,-5.515,1,0.0265,150.03,4,https://api.spotify.com/v1/tracks/03YZnK3XQWKpvo9TyNZzXf,audio_features,spotify:track:03YZnK3XQWKpvo9TyNZzXf,0.319
I Really Love You,2qF52omSmDI7SWw3UXI8No,2020-02-22T16:37:59Z,Gibbz,6mcEXkX1gFc4kttIF6JKb5,indie poptimism,Above Water,5Rg5Cwy3K5KfZJv9ZTxeOM,2016-03-08,0.00138,0.654,187200,0.649,0.464,9,0.083,-5.943,1,0.0387,150.011,4,https://api.spotify.com/v1/tracks/2qF52omSmDI7SWw3UXI8No,audio_features,spotify:track:2qF52omSmDI7SWw3UXI8No,0.546
Sister Disco,7xo7YHCPkXlh8ibJmSHBFN,2020-02-19T04:42:43Z,The Who,67ea9eGLXYMsO2eYQRui3w,album rock,Who Are You,7at3CV9Y9P57wsEXkfU0q8,1978-08-18,0.0897,0.515,262040,0.663,0.00209,2,0.336,-9.439,1,0.0449,129.13,4,https://api.spotify.com/v1/tracks/7xo7YHCPkXlh8ibJmSHBFN,audio_features,spotify:track:7xo7YHCPkXlh8ibJmSHBFN,0.301
Nico's Red Truck,4zHC1zzSAV2xR7OlUqo2Oz,2020-02-19T01:13:46Z,Dijon,0knGpCTbmG4ctl1wzYRZs4,alternative r&b,Nico's Red Truck,78GSLFGpqG8ra9QXiRsqpd,2018-09-20,0.674,0.399,248854,0.578,0,3,0.132,-3.298,0,0.0456,80.22,4,https://api.spotify.com/v1/tracks/4zHC1zzSAV2xR7OlUqo2Oz,audio_features,spotify:track:4zHC1zzSAV2xR7OlUqo2Oz,0.433
Seven,465hVdgg75kPgRdpJfEFFT,2020-02-19T00:26:35Z,Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,indie folk,Seven + Mary,4lGNpgFI67TUq5BMfnPe3Z,2013-11-19,0.0492,0.641,225413,0.531,0,2,0.118,-7.243,1,0.157,135.564,4,https://api.spotify.com/v1/tracks/465hVdgg75kPgRdpJfEFFT,audio_features,spotify:track:465hVdgg75kPgRdpJfEFFT,0.194
Atlanta Girls,2JiOQUqMlUkwcbvv3rtSC9,2020-02-19T00:11:50Z,Trash Panda,5D9DTI3Knr64lYa3zDCpB7,atlanta indie,The Starclimber,6dABqYFmNSQl8VM6WfYw9H,2018-02-09,0.501,0.66,263192,0.582,0.000603,7,0.257,-7.769,1,0.0602,117.895,4,https://api.spotify.com/v1/tracks/2JiOQUqMlUkwcbvv3rtSC9,audio_features,spotify:track:2JiOQUqMlUkwcbvv3rtSC9,0.403
Breaking News (with RAYE),4kL66iksPrNaqzKYlzDgoa,2020-02-18T23:00:51Z,Louis The Child,7wg1qvie3KqDNQbAkTdbX0,edm,Kids At Play- EP,21R2CiMVZH2MY514Sq2DIG,2018-10-26,0.0103,0.776,213245,0.732,0.000446,1,0.242,-5.516,1,0.265,121.057,4,https://api.spotify.com/v1/tracks/4kL66iksPrNaqzKYlzDgoa,audio_features,spotify:track:4kL66iksPrNaqzKYlzDgoa,0.422
Interstellar,25kvn4XNLGYRJvj6CYPE96,2020-02-18T05:15:32Z,Louis The Child,7wg1qvie3KqDNQbAkTdbX0,edm,Kids At Play- EP,21R2CiMVZH2MY514Sq2DIG,2018-10-26,0.131,0.861,230266,0.815,0.927,7,0.377,-6.575,1,0.0718,118.018,4,https://api.spotify.com/v1/tracks/25kvn4XNLGYRJvj6CYPE96,audio_features,spotify:track:25kvn4XNLGYRJvj6CYPE96,0.273
Save Me From Myself (with NoMBe & Big Gigantic),7f4bRMqRKRfUNPW2gbTHSt,2020-02-18T05:12:11Z,Louis The Child,7wg1qvie3KqDNQbAkTdbX0,edm,Kids At Play- EP,21R2CiMVZH2MY514Sq2DIG,2018-10-26,0.0198,0.673,211686,0.676,1.26e-05,4,0.428,-4.888,0,0.216,82.979,4,https://api.spotify.com/v1/tracks/7f4bRMqRKRfUNPW2gbTHSt,audio_features,spotify:track:7f4bRMqRKRfUNPW2gbTHSt,0.391
Blinding Lights,0sf12qNH5qcw8qpgymFOqD,2020-02-18T01:25:01Z,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,Blinding Lights,2ZfHkwHuoAZrlz7RMj0PDz,2019-11-29,0.00147,0.513,201573,0.796,0.000209,1,0.0938,-4.075,1,0.0629,171.017,4,https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD,audio_features,spotify:track:0sf12qNH5qcw8qpgymFOqD,0.345
Blue World,2hwOoMtWPtTSSn6WHV7Vp5,2020-02-17T23:54:03Z,Mac Miller,4LLpKhyESsyAXpc4laK94U,hip hop,Circles,5sY6UIQ32GqwMLAfSNEaXb,2020-01-17,0.389,0.742,209440,0.553,0,8,0.0694,-8.98,1,0.419,84.931,4,https://api.spotify.com/v1/tracks/2hwOoMtWPtTSSn6WHV7Vp5,audio_features,spotify:track:2hwOoMtWPtTSSn6WHV7Vp5,0.508
RNP (feat. Anderson .Paak),5lw8Mgb4LyhriPIC86gV6e,2020-02-15T07:59:25Z,YBN Cordae,0huGjMyP507tBCARyzSkrv,dmv rap,The Lost Boy,6Pb7PMZtW0fuEM1lCGvCDu,2019-07-26,0.184,0.611,175828,0.714,0,9,0.145,-4.696,0,0.856,196.043,4,https://api.spotify.com/v1/tracks/5lw8Mgb4LyhriPIC86gV6e,audio_features,spotify:track:5lw8Mgb4LyhriPIC86gV6e,0.628
