danceability, energy, key, loudness, mode, speechiness, acousticness, instrumentalness, liveness, valence, tempo, type, id, uri, track_href, analysis_url, duration_ms, time_signature
0.737,0.111,2,-14.93,1,0.0459,0.99,0.00548,0.0913,0.71,122.305,audio_features,6whWHA9uTthbfnEs1vWssm,spotify:track:6whWHA9uTthbfnEs1vWssm,https://api.spotify.com/v1/tracks/6whWHA9uTthbfnEs1vWssm,https://api.spotify.com/v1/audio-analysis/6whWHA9uTthbfnEs1vWssm,116293,4
0.691,0.718,9,-7.11,0,0.0371,0.0393,1.08e-05,0.126,0.662,163.963,audio_features,4ph69AQxiedvchOvVkm2pH,spotify:track:4ph69AQxiedvchOvVkm2pH,https://api.spotify.com/v1/tracks/4ph69AQxiedvchOvVkm2pH,https://api.spotify.com/v1/audio-analysis/4ph69AQxiedvchOvVkm2pH,193787,4
0.537,0.455,2,-17.781,1,0.0538,0.244,0.366,0.0671,0.622,174.357,audio_features,4IR73Ia5ILyI9LTCovps4S,spotify:track:4IR73Ia5ILyI9LTCovps4S,https://api.spotify.com/v1/tracks/4IR73Ia5ILyI9LTCovps4S,https://api.spotify.com/v1/audio-analysis/4IR73Ia5ILyI9LTCovps4S,254800,4
0.917,0.733,11,-4.739,0,0.226,0.302,0.000752,0.29,0.788,89.491,audio_features,0NkmuNTGmqsXdgGMujfyaj,spotify:track:0NkmuNTGmqsXdgGMujfyaj,https://api.spotify.com/v1/tracks/0NkmuNTGmqsXdgGMujfyaj,https://api.spotify.com/v1/audio-analysis/0NkmuNTGmqsXdgGMujfyaj,231093,4
0.491,0.842,6,-5.084,0,0.0472,0.0564,0.0,0.173,0.542,145.912,audio_features,3Sui0vD0i3o9H0Wfn8ISSH,spotify:track:3Sui0vD0i3o9H0Wfn8ISSH,https://api.spotify.com/v1/tracks/3Sui0vD0i3o9H0Wfn8ISSH,https://api.spotify.com/v1/audio-analysis/3Sui0vD0i3o9H0Wfn8ISSH,263000,4
0.507,0.197,11,-15.449,0,0.047,0.383,0.633,0.116,0.538,102.001,audio_features,6HIAXH4t8LWGqZN2dkBhO6,spotify:track:6HIAXH4t8LWGqZN2dkBhO6,https://api.spotify.com/v1/tracks/6HIAXH4t8LWGqZN2dkBhO6,https://api.spotify.com/v1/audio-analysis/6HIAXH4t8LWGqZN2dkBhO6,198333,4
0.161,0.895,7,-5.473,1,0.112,2.49e-06,0.145,0.127,0.689,203.069,audio_features,1WDhnMeLKnpFtNWnJ2Kekz,spotify:track:1WDhnMeLKnpFtNWnJ2Kekz,https://api.spotify.com/v1/tracks/1WDhnMeLKnpFtNWnJ2Kekz,https://api.spotify.com/v1/audio-analysis/1WDhnMeLKnpFtNWnJ2Kekz,169507,4
0.42,0.99,5,-3.571,0,0.162,0.00143,0.0,0.399,0.125,144.038,audio_features,2XYGAfCriDrYxH06LbVnSz,spotify:track:2XYGAfCriDrYxH06LbVnSz,https://api.spotify.com/v1/tracks/2XYGAfCriDrYxH06LbVnSz,https://api.spotify.com/v1/audio-analysis/2XYGAfCriDrYxH06LbVnSz,224427,3
0.654,0.586,2,-9.734,0,0.0269,0.0651,0.869,0.203,0.67,114.471,audio_features,6zaM9pJw5rafywTySEYk79,spotify:track:6zaM9pJw5rafywTySEYk79,https://api.spotify.com/v1/tracks/6zaM9pJw5rafywTySEYk79,https://api.spotify.com/v1/audio-analysis/6zaM9pJw5rafywTySEYk79,312627,3
0.673,0.611,1,-9.914,1,0.0376,0.264,6.96e-05,0.501,0.87,125.664,audio_features,4eoYKv2kDwJS7gRGh5q6SK,spotify:track:4eoYKv2kDwJS7gRGh5q6SK,https://api.spotify.com/v1/tracks/4eoYKv2kDwJS7gRGh5q6SK,https://api.spotify.com/v1/audio-analysis/4eoYKv2kDwJS7gRGh5q6SK,221200,4
0.674,0.813,2,-12.403,1,0.0361,0.0715,0.00093,0.266,0.719,110.429,audio_features,6dIRq40dNcv0ipTUc47YJu,spotify:track:6dIRq40dNcv0ipTUc47YJu,https://api.spotify.com/v1/tracks/6dIRq40dNcv0ipTUc47YJu,https://api.spotify.com/v1/audio-analysis/6dIRq40dNcv0ipTUc47YJu,244533,4
0.655,0.728,4,-5.958,1,0.0684,0.276,0.000131,0.196,0.929,79.748,audio_features,2w194e85BzPKJGZDdu3OCi,spotify:track:2w194e85BzPKJGZDdu3OCi,https://api.spotify.com/v1/tracks/2w194e85BzPKJGZDdu3OCi,https://api.spotify.com/v1/audio-analysis/2w194e85BzPKJGZDdu3OCi,180400,4
0.776,0.527,5,-7.459,0,0.114,0.31,0.0,0.0419,0.862,86.041,audio_features,2QRg0nP226JEImYyBUXsmz,spotify:track:2QRg0nP226JEImYyBUXsmz,https://api.spotify.com/v1/tracks/2QRg0nP226JEImYyBUXsmz,https://api.spotify.com/v1/audio-analysis/2QRg0nP226JEImYyBUXsmz,224293,4
0.513,0.124,1,-9.417,1,0.0423,0.953,0.0,0.105,0.551,175.48,audio_features,0N9ueOQOSvVM7hxjrPbUQy,spotify:track:0N9ueOQOSvVM7hxjrPbUQy,https://api.spotify.com/v1/tracks/0N9ueOQOSvVM7hxjrPbUQy,https://api.spotify.com/v1/audio-analysis/0N9ueOQOSvVM7hxjrPbUQy,218053,3
0.736,0.574,7,-5.554,1,0.0667,0.269,0.0,0.168,0.614,79.965,audio_features,5JSRYwGI2sbjtbTBVJZY0y,spotify:track:5JSRYwGI2sbjtbTBVJZY0y,https://api.spotify.com/v1/tracks/5JSRYwGI2sbjtbTBVJZY0y,https://api.spotify.com/v1/audio-analysis/5JSRYwGI2sbjtbTBVJZY0y,232880,4
0.311,0.153,3,-16.978,1,0.034,0.986,0.734,0.35,0.201,90.029,audio_features,3P1dWkLjUj3atPeaFuK3mE,spotify:track:3P1dWkLjUj3atPeaFuK3mE,https://api.spotify.com/v1/tracks/3P1dWkLjUj3atPeaFuK3mE,https://api.spotify.com/v1/audio-analysis/3P1dWkLjUj3atPeaFuK3mE,146013,5
0.311,0.153,3,-16.978,1,0.034,0.986,0.734,0.35,0.201,90.029,audio_features,3P1dWkLjUj3atPeaFuK3mE,spotify:track:3P1dWkLjUj3atPeaFuK3mE,https://api.spotify.com/v1/tracks/3P1dWkLjUj3atPeaFuK3mE,https://api.spotify.com/v1/audio-analysis/3P1dWkLjUj3atPeaFuK3mE,146013,5
0.532,0.527,6,-12.323,0,0.251,0.395,0.00022,0.139,0.712,149.497,audio_features,4yY0YWW1JsCWAyRwNWYOYp,spotify:track:4yY0YWW1JsCWAyRwNWYOYp,https://api.spotify.com/v1/tracks/4yY0YWW1JsCWAyRwNWYOYp,https://api.spotify.com/v1/audio-analysis/4yY0YWW1JsCWAyRwNWYOYp,215373,4
0.282,0.955,11,-6.089,1,0.0606,0.000104,0.928,0.114,0.429,94.022,audio_features,0BsNLmda2wODQshfOZBiOK,spotify:track:0BsNLmda2wODQshfOZBiOK,https://api.spotify.com/v1/tracks/0BsNLmda2wODQshfOZBiOK,https://api.spotify.com/v1/audio-analysis/0BsNLmda2wODQshfOZBiOK,143533,4
0.386,0.592,9,-6.312,0,0.03,0.0481,0.0,0.192,0.447,180.183,audio_features,4lHa1KB9c6aVnf03bZi9ty,spotify:track:4lHa1KB9c6aVnf03bZi9ty,https://api.spotify.com/v1/tracks/4lHa1KB9c6aVnf03bZi9ty,https://api.spotify.com/v1/audio-analysis/4lHa1KB9c6aVnf03bZi9ty,187933,4
0.474,0.887,7,-4.868,1,0.0448,0.0415,0.00287,0.239,0.613,114.81,audio_features,3dpysVSI6w5fgMDxefPZ1D,spotify:track:3dpysVSI6w5fgMDxefPZ1D,https://api.spotify.com/v1/tracks/3dpysVSI6w5fgMDxefPZ1D,https://api.spotify.com/v1/audio-analysis/3dpysVSI6w5fgMDxefPZ1D,217667,4
0.666,0.775,2,-7.69,0,0.165,0.889,1.57e-05,0.106,0.757,95.877,audio_features,31poDOsSXwIIJQYzNWdS8l,spotify:track:31poDOsSXwIIJQYzNWdS8l,https://api.spotify.com/v1/tracks/31poDOsSXwIIJQYzNWdS8l,https://api.spotify.com/v1/audio-analysis/31poDOsSXwIIJQYzNWdS8l,138560,4
0.594,0.887,1,-2.921,1,0.486,0.294,0.0,0.905,0.461,82.436,audio_features,79XUcRzCxjF82p3owZGKKe,spotify:track:79XUcRzCxjF82p3owZGKKe,https://api.spotify.com/v1/tracks/79XUcRzCxjF82p3owZGKKe,https://api.spotify.com/v1/audio-analysis/79XUcRzCxjF82p3owZGKKe,314960,4
0.311,0.297,0,-14.131,0,0.0359,0.651,0.89,0.111,0.0692,118.458,audio_features,1ZVKBFPm413AoPeSz6WGdx,spotify:track:1ZVKBFPm413AoPeSz6WGdx,https://api.spotify.com/v1/tracks/1ZVKBFPm413AoPeSz6WGdx,https://api.spotify.com/v1/audio-analysis/1ZVKBFPm413AoPeSz6WGdx,272467,4
0.566,0.839,11,-9.696,1,0.0518,0.000114,0.756,0.343,0.466,133.007,audio_features,3C4JtB1ngGaXpy9WKdeqLQ,spotify:track:3C4JtB1ngGaXpy9WKdeqLQ,https://api.spotify.com/v1/tracks/3C4JtB1ngGaXpy9WKdeqLQ,https://api.spotify.com/v1/audio-analysis/3C4JtB1ngGaXpy9WKdeqLQ,466000,4
0.789,0.757,11,-9.232,1,0.215,0.0088,0.00696,0.625,0.525,97.641,audio_features,3TsQ9LvmPMpKNYXqKYR63v,spotify:track:3TsQ9LvmPMpKNYXqKYR63v,https://api.spotify.com/v1/tracks/3TsQ9LvmPMpKNYXqKYR63v,https://api.spotify.com/v1/audio-analysis/3TsQ9LvmPMpKNYXqKYR63v,235467,4
0.377,0.0934,0,-25.961,1,0.0318,0.535,0.93,0.118,0.0954,140.686,audio_features,2hposASvrQouuaID31BCJu,spotify:track:2hposASvrQouuaID31BCJu,https://api.spotify.com/v1/tracks/2hposASvrQouuaID31BCJu,https://api.spotify.com/v1/audio-analysis/2hposASvrQouuaID31BCJu,100320,3
0.343,0.3,5,-12.945,1,0.0427,0.949,0.888,0.108,0.28,168.085,audio_features,2O7T6hhT1WxgZzdjqcmYaK,spotify:track:2O7T6hhT1WxgZzdjqcmYaK,https://api.spotify.com/v1/tracks/2O7T6hhT1WxgZzdjqcmYaK,https://api.spotify.com/v1/audio-analysis/2O7T6hhT1WxgZzdjqcmYaK,193944,4
0.566,0.447,7,-15.773,1,0.0379,0.197,0.0,0.321,0.881,138.49,audio_features,7sGG25ujZIp68BbKe0VUrQ,spotify:track:7sGG25ujZIp68BbKe0VUrQ,https://api.spotify.com/v1/tracks/7sGG25ujZIp68BbKe0VUrQ,https://api.spotify.com/v1/audio-analysis/7sGG25ujZIp68BbKe0VUrQ,167013,4
0.365,0.352,5,-7.959,0,0.0521,0.499,1.81e-06,0.38,0.417,167.175,audio_features,3wfClaebQXvZDOLdiFmfDp,spotify:track:3wfClaebQXvZDOLdiFmfDp,https://api.spotify.com/v1/tracks/3wfClaebQXvZDOLdiFmfDp,https://api.spotify.com/v1/audio-analysis/3wfClaebQXvZDOLdiFmfDp,253200,4
0.743,0.291,7,-19.413,1,0.124,1.52e-05,0.974,0.056,0.568,103.68,audio_features,5BrKGVoOnmsQYVaMU4tkRg,spotify:track:5BrKGVoOnmsQYVaMU4tkRg,https://api.spotify.com/v1/tracks/5BrKGVoOnmsQYVaMU4tkRg,https://api.spotify.com/v1/audio-analysis/5BrKGVoOnmsQYVaMU4tkRg,82707,4
0.761,0.95,8,-10.159,1,0.0474,0.225,0.0201,0.091,0.916,92.646,audio_features,0gYpXexwdh20MnBYpVKmNU,spotify:track:0gYpXexwdh20MnBYpVKmNU,https://api.spotify.com/v1/tracks/0gYpXexwdh20MnBYpVKmNU,https://api.spotify.com/v1/audio-analysis/0gYpXexwdh20MnBYpVKmNU,232093,4
0.447,0.876,2,-4.504,1,0.0403,0.000841,4.12e-05,0.104,0.467,145.774,audio_features,4N59uQVlMqRqZxgORiixSY,spotify:track:4N59uQVlMqRqZxgORiixSY,https://api.spotify.com/v1/tracks/4N59uQVlMqRqZxgORiixSY,https://api.spotify.com/v1/audio-analysis/4N59uQVlMqRqZxgORiixSY,246867,4
0.545,0.077,2,-17.774,1,0.0356,0.531,0.0,0.0986,0.295,115.294,audio_features,5SdkTzAm48AsDQMCpThvQi,spotify:track:5SdkTzAm48AsDQMCpThvQi,https://api.spotify.com/v1/tracks/5SdkTzAm48AsDQMCpThvQi,https://api.spotify.com/v1/audio-analysis/5SdkTzAm48AsDQMCpThvQi,193800,4
0.836,0.616,11,-6.614,0,0.0524,0.508,2.93e-05,0.133,0.891,130.04,audio_features,2I0E6mBfF9oOPcqeC6eV6V,spotify:track:2I0E6mBfF9oOPcqeC6eV6V,https://api.spotify.com/v1/tracks/2I0E6mBfF9oOPcqeC6eV6V,https://api.spotify.com/v1/audio-analysis/2I0E6mBfF9oOPcqeC6eV6V,114573,4
0.129,0.0391,7,-17.723,1,0.0348,0.987,0.882,0.0939,0.195,60.437,audio_features,4DTiHPvwtgoFJj32x4sbqQ,spotify:track:4DTiHPvwtgoFJj32x4sbqQ,https://api.spotify.com/v1/tracks/4DTiHPvwtgoFJj32x4sbqQ,https://api.spotify.com/v1/audio-analysis/4DTiHPvwtgoFJj32x4sbqQ,58453,4
0.282,0.877,11,-7.028,0,0.101,0.00138,0.0202,0.0569,0.534,106.946,audio_features,0pvwGHe3KJgTIkMs5SQFEu,spotify:track:0pvwGHe3KJgTIkMs5SQFEu,https://api.spotify.com/v1/tracks/0pvwGHe3KJgTIkMs5SQFEu,https://api.spotify.com/v1/audio-analysis/0pvwGHe3KJgTIkMs5SQFEu,264933,4
0.349,0.961,8,-2.62,1,0.0968,0.00306,0.000444,0.358,0.321,102.183,audio_features,6QNKM1CUwvrCte13cJlmhX,spotify:track:6QNKM1CUwvrCte13cJlmhX,https://api.spotify.com/v1/tracks/6QNKM1CUwvrCte13cJlmhX,https://api.spotify.com/v1/audio-analysis/6QNKM1CUwvrCte13cJlmhX,52627,4
0.613,0.796,6,-6.901,1,0.293,0.476,4.96e-06,0.131,0.799,147.58,audio_features,3P67h5EYj7fx0X34FGqQkV,spotify:track:3P67h5EYj7fx0X34FGqQkV,https://api.spotify.com/v1/tracks/3P67h5EYj7fx0X34FGqQkV,https://api.spotify.com/v1/audio-analysis/3P67h5EYj7fx0X34FGqQkV,128840,4
0.172,0.538,5,-9.919,1,0.0363,0.32,0.84,0.171,0.137,102.791,audio_features,1bWLYAQmE3E4IgQCqojmdj,spotify:track:1bWLYAQmE3E4IgQCqojmdj,https://api.spotify.com/v1/tracks/1bWLYAQmE3E4IgQCqojmdj,https://api.spotify.com/v1/audio-analysis/1bWLYAQmE3E4IgQCqojmdj,251827,4
0.587,0.45,7,-8.471,1,0.104,0.545,0.0,0.0776,0.689,129.242,audio_features,0vReciPORNFOlZnZadHGth,spotify:track:0vReciPORNFOlZnZadHGth,https://api.spotify.com/v1/tracks/0vReciPORNFOlZnZadHGth,https://api.spotify.com/v1/audio-analysis/0vReciPORNFOlZnZadHGth,250360,3
0.498,0.257,2,-17.259,1,0.059,0.675,0.825,0.27,0.155,135.064,audio_features,0cjxiANvfKCrgGBHg5xIHt,spotify:track:0cjxiANvfKCrgGBHg5xIHt,https://api.spotify.com/v1/tracks/0cjxiANvfKCrgGBHg5xIHt,https://api.spotify.com/v1/audio-analysis/0cjxiANvfKCrgGBHg5xIHt,579080,4
0.676,0.311,10,-14.415,1,0.0293,0.555,0.0,0.0775,0.29,105.939,audio_features,1YGBrjuWAGetYciw7dYenA,spotify:track:1YGBrjuWAGetYciw7dYenA,https://api.spotify.com/v1/tracks/1YGBrjuWAGetYciw7dYenA,https://api.spotify.com/v1/audio-analysis/1YGBrjuWAGetYciw7dYenA,201587,4
0.752,0.741,7,-6.197,1,0.259,0.147,0.0,0.448,0.713,77.283,audio_features,1qmACxi6NO6jIh4bYvTqmY,spotify:track:1qmACxi6NO6jIh4bYvTqmY,https://api.spotify.com/v1/tracks/1qmACxi6NO6jIh4bYvTqmY,https://api.spotify.com/v1/audio-analysis/1qmACxi6NO6jIh4bYvTqmY,240773,4
0.407,0.473,7,-14.136,1,0.123,0.492,0.0,0.977,0.387,147.027,audio_features,6KUalwf5kRy478Qsmv5GUK,spotify:track:6KUalwf5kRy478Qsmv5GUK,https://api.spotify.com/v1/tracks/6KUalwf5kRy478Qsmv5GUK,https://api.spotify.com/v1/audio-analysis/6KUalwf5kRy478Qsmv5GUK,271116,4
0.723,0.699,1,-10.77,1,0.056,0.427,0.6,0.0841,0.717,105.238,audio_features,69WJFX0x4py1uJo60HOCUA,spotify:track:69WJFX0x4py1uJo60HOCUA,https://api.spotify.com/v1/tracks/69WJFX0x4py1uJo60HOCUA,https://api.spotify.com/v1/audio-analysis/69WJFX0x4py1uJo60HOCUA,220800,4
0.254,0.995,8,-3.944,1,0.391,0.000396,5.81e-05,0.524,0.178,164.563,audio_features,0oEw7BTQjuwEsmxX3adPUP,spotify:track:0oEw7BTQjuwEsmxX3adPUP,https://api.spotify.com/v1/tracks/0oEw7BTQjuwEsmxX3adPUP,https://api.spotify.com/v1/audio-analysis/0oEw7BTQjuwEsmxX3adPUP,214907,4
0.464,0.141,2,-32.573,1,0.0446,0.725,0.923,0.101,0.0226,129.083,audio_features,3EuQ0oiEs8gCofPH2eOy8A,spotify:track:3EuQ0oiEs8gCofPH2eOy8A,https://api.spotify.com/v1/tracks/3EuQ0oiEs8gCofPH2eOy8A,https://api.spotify.com/v1/audio-analysis/3EuQ0oiEs8gCofPH2eOy8A,109067,1
0.279,0.216,9,-13.873,1,0.0333,0.857,0.41,0.12,0.257,80.026,audio_features,3KGnc1qf28BUoU3M4iHY95,spotify:track:3KGnc1qf28BUoU3M4iHY95,https://api.spotify.com/v1/tracks/3KGnc1qf28BUoU3M4iHY95,https://api.spotify.com/v1/audio-analysis/3KGnc1qf28BUoU3M4iHY95,94267,4
0.484,0.941,8,-4.356,1,0.0814,0.00523,3.74e-05,0.211,0.27,124.123,audio_features,2eGmIOfCm4EBfmMPksJ35A,spotify:track:2eGmIOfCm4EBfmMPksJ35A,https://api.spotify.com/v1/tracks/2eGmIOfCm4EBfmMPksJ35A,https://api.spotify.com/v1/audio-analysis/2eGmIOfCm4EBfmMPksJ35A,242867,4
0.812,0.75,1,-3.373,1,0.218,0.106,0.0,0.0711,0.829,90.878,audio_features,0TLP4lpPUnD0rW6seomOh9,spotify:track:0TLP4lpPUnD0rW6seomOh9,https://api.spotify.com/v1/tracks/0TLP4lpPUnD0rW6seomOh9,https://api.spotify.com/v1/audio-analysis/0TLP4lpPUnD0rW6seomOh9,171227,4
0.583,0.638,2,-12.314,1,0.0395,0.13,0.0,0.0609,0.817,127.632,audio_features,6a4xHfVQb8FMyAJTss4gYm,spotify:track:6a4xHfVQb8FMyAJTss4gYm,https://api.spotify.com/v1/tracks/6a4xHfVQb8FMyAJTss4gYm,https://api.spotify.com/v1/audio-analysis/6a4xHfVQb8FMyAJTss4gYm,208867,4
0.526,0.786,4,-3.857,1,0.0282,0.562,0.0,0.616,0.299,99.325,audio_features,13g9j9FCusriwYYGqwKOaZ,spotify:track:13g9j9FCusriwYYGqwKOaZ,https://api.spotify.com/v1/tracks/13g9j9FCusriwYYGqwKOaZ,https://api.spotify.com/v1/audio-analysis/13g9j9FCusriwYYGqwKOaZ,212053,4
0.52,0.362,4,-6.521,1,0.0292,0.876,0.0,0.104,0.321,96.092,audio_features,60e6zCf6EhRF0xO4DGFIUA,spotify:track:60e6zCf6EhRF0xO4DGFIUA,https://api.spotify.com/v1/tracks/60e6zCf6EhRF0xO4DGFIUA,https://api.spotify.com/v1/audio-analysis/60e6zCf6EhRF0xO4DGFIUA,207308,4
0.059,0.935,7,-3.375,1,0.15,0.000789,0.0,0.336,0.131,63.227,audio_features,0l8Eo2wlIkodHb2f5vzCbu,spotify:track:0l8Eo2wlIkodHb2f5vzCbu,https://api.spotify.com/v1/tracks/0l8Eo2wlIkodHb2f5vzCbu,https://api.spotify.com/v1/audio-analysis/0l8Eo2wlIkodHb2f5vzCbu,412067,4
0.788,0.786,1,-8.241,1,0.301,0.0822,0.0,0.274,0.711,98.13,audio_features,7e0bPmEhNYgdHmjTfqeELx,spotify:track:7e0bPmEhNYgdHmjTfqeELx,https://api.spotify.com/v1/tracks/7e0bPmEhNYgdHmjTfqeELx,https://api.spotify.com/v1/audio-analysis/7e0bPmEhNYgdHmjTfqeELx,226333,4
0.429,0.893,3,-4.647,1,0.0374,0.000571,0.15,0.255,0.332,179.989,audio_features,4D0C68CYWDAPCp1IBS5cw4,spotify:track:4D0C68CYWDAPCp1IBS5cw4,https://api.spotify.com/v1/tracks/4D0C68CYWDAPCp1IBS5cw4,https://api.spotify.com/v1/audio-analysis/4D0C68CYWDAPCp1IBS5cw4,207587,4
0.365,0.509,5,-9.895,1,0.0275,0.506,0.0693,0.103,0.597,101.975,audio_features,2Voq0PUF2DHI2TFQLmsbUg,spotify:track:2Voq0PUF2DHI2TFQLmsbUg,https://api.spotify.com/v1/tracks/2Voq0PUF2DHI2TFQLmsbUg,https://api.spotify.com/v1/audio-analysis/2Voq0PUF2DHI2TFQLmsbUg,204613,4
0.354,0.964,5,-1.822,0,0.0973,5.08e-05,0.203,0.326,0.526,113.079,audio_features,0kGxwXri6ZR0pLC9zZ9hEG,spotify:track:0kGxwXri6ZR0pLC9zZ9hEG,https://api.spotify.com/v1/tracks/0kGxwXri6ZR0pLC9zZ9hEG,https://api.spotify.com/v1/audio-analysis/0kGxwXri6ZR0pLC9zZ9hEG,240200,4
0.24,0.909,7,-7.316,0,0.0557,8.36e-06,0.612,0.102,0.127,95.041,audio_features,7wu9PGmuSbftM7AYoHLw7q,spotify:track:7wu9PGmuSbftM7AYoHLw7q,https://api.spotify.com/v1/tracks/7wu9PGmuSbftM7AYoHLw7q,https://api.spotify.com/v1/audio-analysis/7wu9PGmuSbftM7AYoHLw7q,317960,4
0.75,0.292,1,-13.52,1,0.949,0.616,0.0,0.262,0.699,93.794,audio_features,2S60EfS1fweO8mlUJJaNmz,spotify:track:2S60EfS1fweO8mlUJJaNmz,https://api.spotify.com/v1/tracks/2S60EfS1fweO8mlUJJaNmz,https://api.spotify.com/v1/audio-analysis/2S60EfS1fweO8mlUJJaNmz,37640,3
0.6,0.871,2,-9.605,1,0.0439,0.0386,0.000311,0.0505,0.439,133.597,audio_features,35bkFN4oI5a3AWJYpUqELL,spotify:track:35bkFN4oI5a3AWJYpUqELL,https://api.spotify.com/v1/tracks/35bkFN4oI5a3AWJYpUqELL,https://api.spotify.com/v1/audio-analysis/35bkFN4oI5a3AWJYpUqELL,215773,4
0.263,0.485,0,-6.643,1,0.0463,0.496,0.0,0.108,0.15,82.32,audio_features,0Va5klBhkeefUoxEqcflpG,spotify:track:0Va5klBhkeefUoxEqcflpG,https://api.spotify.com/v1/tracks/0Va5klBhkeefUoxEqcflpG,https://api.spotify.com/v1/audio-analysis/0Va5klBhkeefUoxEqcflpG,277187,5
0.251,0.317,1,-13.221,1,0.028,0.894,0.763,0.118,0.0678,79.785,audio_features,17FnXn6cwnY3k2hDeMKwGX,spotify:track:17FnXn6cwnY3k2hDeMKwGX,https://api.spotify.com/v1/tracks/17FnXn6cwnY3k2hDeMKwGX,https://api.spotify.com/v1/audio-analysis/17FnXn6cwnY3k2hDeMKwGX,245893,4
0.199,0.904,1,-5.018,1,0.0626,4.88e-05,0.119,0.256,0.331,82.721,audio_features,0GuFSrKLCtEhLKjtnhpmm2,spotify:track:0GuFSrKLCtEhLKjtnhpmm2,https://api.spotify.com/v1/tracks/0GuFSrKLCtEhLKjtnhpmm2,https://api.spotify.com/v1/audio-analysis/0GuFSrKLCtEhLKjtnhpmm2,308907,4
0.505,0.481,9,-6.692,1,0.0315,0.246,0.000105,0.117,0.152,141.328,audio_features,7CVuwljYBSO0QubOqBErHg,spotify:track:7CVuwljYBSO0QubOqBErHg,https://api.spotify.com/v1/tracks/7CVuwljYBSO0QubOqBErHg,https://api.spotify.com/v1/audio-analysis/7CVuwljYBSO0QubOqBErHg,263840,4
0.514,0.383,0,-9.989,0,0.043,0.76,0.0,0.0743,0.679,172.022,audio_features,76eMGHJ8U4tWCvaawuoF26,spotify:track:76eMGHJ8U4tWCvaawuoF26,https://api.spotify.com/v1/tracks/76eMGHJ8U4tWCvaawuoF26,https://api.spotify.com/v1/audio-analysis/76eMGHJ8U4tWCvaawuoF26,194320,4
0.644,0.804,2,-15.17,1,0.0667,0.0873,0.000144,0.224,0.903,93.925,audio_features,53FI5flpEJ3QvKnd5dReo2,spotify:track:53FI5flpEJ3QvKnd5dReo2,https://api.spotify.com/v1/tracks/53FI5flpEJ3QvKnd5dReo2,https://api.spotify.com/v1/audio-analysis/53FI5flpEJ3QvKnd5dReo2,241373,4
0.497,0.713,10,-6.558,1,0.0443,0.0935,0.524,0.121,0.909,155.061,audio_features,7hWHJftyIcoZVXiYm6R32D,spotify:track:7hWHJftyIcoZVXiYm6R32D,https://api.spotify.com/v1/tracks/7hWHJftyIcoZVXiYm6R32D,https://api.spotify.com/v1/audio-analysis/7hWHJftyIcoZVXiYm6R32D,145827,4
0.577,0.63,0,-2.842,1,0.0304,0.772,0.0,0.326,0.532,121.889,audio_features,1EU6Q91IitW89Uu1lrHtmS,spotify:track:1EU6Q91IitW89Uu1lrHtmS,https://api.spotify.com/v1/tracks/1EU6Q91IitW89Uu1lrHtmS,https://api.spotify.com/v1/audio-analysis/1EU6Q91IitW89Uu1lrHtmS,110453,3
0.732,0.807,1,-5.482,1,0.18,0.623,0.0,0.218,0.786,95.862,audio_features,7p5wHqZt73hngxKUHcTrFo,spotify:track:7p5wHqZt73hngxKUHcTrFo,https://api.spotify.com/v1/tracks/7p5wHqZt73hngxKUHcTrFo,https://api.spotify.com/v1/audio-analysis/7p5wHqZt73hngxKUHcTrFo,191773,4
0.74,0.515,1,-9.824,1,0.265,0.0008,0.0,0.633,0.732,98.747,audio_features,26hSOVj32eTmPLxy6DobzT,spotify:track:26hSOVj32eTmPLxy6DobzT,https://api.spotify.com/v1/tracks/26hSOVj32eTmPLxy6DobzT,https://api.spotify.com/v1/audio-analysis/26hSOVj32eTmPLxy6DobzT,223422,4
0.483,0.795,9,-8.336,0,0.0283,0.32,0.0744,0.142,0.367,148.263,audio_features,2J2N6xRlRKvFr4GBctGknC,spotify:track:2J2N6xRlRKvFr4GBctGknC,https://api.spotify.com/v1/tracks/2J2N6xRlRKvFr4GBctGknC,https://api.spotify.com/v1/audio-analysis/2J2N6xRlRKvFr4GBctGknC,250800,4
0.167,0.549,6,-13.499,1,0.0867,0.595,0.934,0.164,0.0559,147.335,audio_features,6gcUHWO7NmX1ili8jMw8io,spotify:track:6gcUHWO7NmX1ili8jMw8io,https://api.spotify.com/v1/tracks/6gcUHWO7NmX1ili8jMw8io,https://api.spotify.com/v1/audio-analysis/6gcUHWO7NmX1ili8jMw8io,222760,4
0.411,0.763,9,-6.738,0,0.0541,0.199,0.00447,0.329,0.462,121.57,audio_features,4WFVX3E568hdAixIj3U222,spotify:track:4WFVX3E568hdAixIj3U222,https://api.spotify.com/v1/tracks/4WFVX3E568hdAixIj3U222,https://api.spotify.com/v1/audio-analysis/4WFVX3E568hdAixIj3U222,186560,4
0.646,0.717,9,-9.431,1,0.0694,0.296,0.0,0.095,0.963,138.358,audio_features,2DJUkeza2kpmsPzOGEXsu0,spotify:track:2DJUkeza2kpmsPzOGEXsu0,https://api.spotify.com/v1/tracks/2DJUkeza2kpmsPzOGEXsu0,https://api.spotify.com/v1/audio-analysis/2DJUkeza2kpmsPzOGEXsu0,188900,3
