acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,arstist_id,artist_name,genre,name
0.00604,0.785,338427.0,0.479,2Wf4IsWzhBgVR9uUDuktFB,2.52e-06,2.0,0.122,-11.321,1.0,0.1,119.937,4.0,0.784,2e53aHBQdCMKWqHDuyJsjC,Free,Rock,All Right Now
0.464,0.649,220573.0,0.679,2ymeOsYijJz09LfKw3yM2x,0.00121,2.0,0.339,-12.515,1.0,0.0316,126.867,4.0,0.971,4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,Rock,Joy To The World
0.0219,0.611,243280.0,0.853,5ZY7Gug850kv4heJcWZGHM,0.0,2.0,0.671,-4.983,1.0,0.034,135.558,4.0,0.376,0KyCXNSa7ZMb5LydfKbLG3,David Lee Roth,Rock,Just Like Paradise
0.0398,0.652,246293.0,0.94,5h6SovHOYpIMlAkafxcbq3,0.782,2.0,0.0567,-7.927,1.0,0.0776,91.242,4.0,0.72,5hfOHpGMsi8O3DA0ROLGqF,James Gang,Rock,Funk #49
5.99e-05,0.413,250547.0,0.881,5UWwZ5lm5PKu6eKsHAGxOk,0.000308,11.0,0.0805,-5.541,0.0,0.0367,158.066,4.0,0.364,7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,Rock,Everlong
0.000826,0.285,223533.0,0.825,6w8dBm5KlXxWejYrbGS1EJ,0.0,1.0,0.268,-7.049,0.0,0.0466,164.611,4.0,0.516,3BVkDHWRvLJEyKdvhLbjsq,W.A.S.P.,Rock,I Wanna Be Somebody
0.0533,0.775,228400.0,0.688,5eR6OS3joTAHJToyzehKfu,0.0,1.0,0.321,-5.038,0.0,0.0384,112.009,4.0,0.805,2S5hlvw4CMtMGswFtfdK15,Royal Blood,Rock,Trouble’s Coming
0.0649,0.477,396187.0,0.479,5UuikgHTxSRFRnC0zXx10i,0.029,7.0,0.0906,-11.887,0.0,0.0483,122.531,4.0,0.662,6w6z8m4WXX7Tub4Rb6Lu7R,Jethro Tull,Rock,Aqualung
0.000409,0.277,237027.0,0.663,20I8RduZC2PWMWTDCZuuAN,0.00051,4.0,0.136,-8.821,0.0,0.0377,104.561,4.0,0.527,0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,Rock,Take Me Out
0.406,0.566,396968.0,0.538,1Qq7Tq8zZHuelGv9LQE2Yy,0.000497,6.0,0.979,-5.729,1.0,0.0346,121.154,4.0,0.315,4Cqia9vrAbm7ANXbJGXsTE,Slash,Rock,Sweet Child O' Mine - Acoustic
0.0099,0.508,190840.0,0.887,19C0LKY3DCcQtuviPJNy5d,0.392,1.0,0.345,-12.377,0.0,0.0661,122.655,4.0,0.724,64mPnRMMeudAet0E62ypkx,Primus,Rock,Jerry Was A Race Car Driver
0.907,0.547,187867.0,0.257,7pKfPomDEeI4TPT6EOYjn9,0.183,0.0,0.0935,-12.358,1.0,0.0252,75.752,4.0,0.169,4x1nvY2FN8jxqAFA0DA02H,John Lennon,Rock,Imagine - Remastered 2010
0.201,0.64,140773.0,0.663,4BP3uh0hFLFRb5cjsgLqDh,0.00806,0.0,0.152,-7.516,1.0,0.0374,132.77,4.0,0.663,3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,Rock,Fortunate Son
0.000805,0.61,246733.0,0.891,51TG9W3y9qyO8BY5RXKgnZ,0.0928,4.0,0.0657,-5.452,0.0,0.0587,139.903,4.0,0.51,1Yox196W7bzVNZI7RBaPnf,Megadeth,Rock,Symphony Of Destruction
0.0249,0.515,221000.0,0.766,35k31HZI4z9PbBOioaI4dZ,0.00103,7.0,0.455,-12.768,1.0,0.0343,146.911,4.0,0.774,2CLVPk9FcywjClBcTvWPkT,Loverboy,Rock,Working for the Weekend
0.011,0.31,255493.0,0.7,08mG3Y1vljYA6bvDt4Wqkj,0.00965,9.0,0.0828,-5.678,1.0,0.047,188.386,4.0,0.763,711MCceyCBcFnzjGY4Q7Un,AC/DC,Rock,Back In Black
0.00309,0.664,184587.0,0.613,1GjbTNFImFrjFsNdleDe78,0.000128,0.0,0.175,-7.56,1.0,0.0273,96.6,3.0,0.193,1eClJfHLoDI4rZe5HxzBFv,INXS,Rock,Never Tear Us Apart
0.171,0.24,334000.0,0.615,5CGpPUcUahMuLzkNK9ZgPP,0.0125,2.0,0.0801,-14.117,1.0,0.0677,166.657,4.0,0.768,1CD77o9fbdyQFrHnUPUEsF,Traffic,Rock,Dear Mr. Fantasy
0.0534,0.462,347760.0,0.628,6OSyCAmXT4Gkd3OQ2aPOaF,0.00025,7.0,0.12,-5.659,1.0,0.0274,140.049,4.0,0.0981,2OgUPVlWYgGBGMefZgGvCO,Queensrÿche,Rock,Silent Lucidity - Remastered 2003
0.465,0.195,269107.0,0.483,6L5BZEcZmD6RBJnimzlyKr,0.497,4.0,0.0686,-4.991,0.0,0.03,84.71,4.0,0.173,5BcZ22XONcRoLhTbZRuME1,The Moody Blues,Rock,Nights In White Satin - Single Version / Mono Mix
0.0878,0.523,192324.0,0.941,79MMMdYL00iwKVHBSAUkLY,0.148,4.0,0.106,-4.444,0.0,0.0377,120.67,4.0,0.145,4BFMTELQyWJU1SwqcXMBm3,The Stooges,Rock,I Wanna Be Your Dog - 2019 Remaster
0.000155,0.43,315120.0,0.704,7fcfNW0XxTWlwVlftzfDOR,0.00221,1.0,0.0933,-8.008,0.0,0.0804,118.242,4.0,0.703,14pVkFUHDL207LzLHtSA18,Pantera,Rock,Walk
2.27e-05,0.585,196040.0,0.881,3tS1VMpxp9bLn46Cyh09el,0.000939,5.0,0.376,-4.719,0.0,0.0366,107.028,4.0,0.425,0zfT626RwO6zN3RDYeRit5,Black Label Society,Rock,Stillborn
0.000385,0.295,271280.0,0.584,7BY005dacJkbO6EPiOh2wb,0.218,9.0,0.0996,-6.696,0.0,0.0345,117.2,3.0,0.228,3ICflSq6ZgYAIrm2CTkfVP,The Animals,Rock,House Of The Rising Sun
0.683,0.575,254173.0,0.318,5p3JunprHCxClJjOmcLV8G,0.000202,0.0,0.0934,-16.729,1.0,0.109,104.522,4.0,0.385,42TFhl7WlMRXiNqzSrnzPL,Lou Reed,Rock,Walk On the Wild Side
0.0874,0.525,252280.0,0.742,0Ln5tJyLX5qusquBOtq7wf,0.149,10.0,0.117,-5.643,1.0,0.0311,117.029,4.0,0.179,11wRdbnoYqRddKBrpHt4Ue,Kasabian,Rock,Fire
0.00153,0.273,299200.0,0.821,61BywQA7q8KjpGjp3rHuRv,0.0157,9.0,0.18,-6.262,1.0,0.0433,179.882,4.0,0.739,4ZqBwBVB3dsYWL3d5Spi10,Molly Hatchet,Rock,Flirtin' with Disaster
0.0797,0.5,284067.0,0.846,24FmdHoCr2jZGE6Z6dZbJT,0.0,0.0,0.241,-8.098,1.0,0.0457,134.937,4.0,0.738,33EUXrFKGjpUSGacqEHhU4,Iggy Pop,Rock,The Passenger
0.24,0.288,150627.0,0.62,6o21UfW2RHkzzleZGLfFpK,0.0,2.0,0.0882,-10.103,1.0,0.0428,94.445,4.0,0.617,2lxX1ivRYp26soIavdG9bX,The Yardbirds,Rock,For Your Love - 2015 Remaster
0.652,0.388,303373.0,0.338,2RlgNHKcydI9sayD2Df2xp,3.73e-06,10.0,0.248,-10.054,1.0,0.0329,177.765,4.0,0.478,7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,Rock,Mr. Blue Sky
0.0274,0.427,219587.0,0.626,1a2iF9XymafjRk56q7oCxo,0.00395,8.0,0.106,-11.821,1.0,0.0385,126.877,4.0,0.743,5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan,Rock,Pride and Joy
0.00574,0.579,391376.0,0.508,40riOy7x9W7GXjyGp4pjAv,0.000494,2.0,0.0575,-9.484,1.0,0.027,147.125,4.0,0.609,0ECwFtbIWEVNwjlrfc6xoL,Eagles,Rock,Hotel California - 2013 Remaster
0.277,0.597,253121.0,0.646,0cMyMeOTBeweBZRfP6MJ6e,0.0,6.0,0.111,-7.378,0.0,0.0346,126.958,4.0,0.362,0XHiH53dHrvbwfjYM7en7I,Chris Cornell,Rock,Patience
0.0335,0.356,357267.0,0.917,57iDDD9N9tTWe75x6qhStw,0.0,9.0,0.406,-6.006,1.0,0.0479,171.176,4.0,0.518,2cGwlqi3k18jFpUyTrsR84,The Verve,Rock,Bitter Sweet Symphony
0.0337,0.654,235000.0,0.611,5PntSbMHC1ud6Vvl8x56qd,0.000178,2.0,0.405,-10.45,1.0,0.119,85.387,4.0,0.786,3vbKDsSS70ZX9D2OcvbZmS,Beck,Rock,Loser
0.0057,0.314,351627.0,0.797,2fXKyAyPrEa24c6PJyqznF,5.59e-05,0.0,0.0718,-9.026,1.0,0.038,145.393,4.0,0.569,36E7oYfz3LLRto6l2WmDcD,Pulp,Rock,Common People
0.00019,0.267,290960.0,0.81,2VmyLy2HQlkevZYboXHM5O,0.018,0.0,0.084,-6.189,1.0,0.0418,127.673,5.0,0.267,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,Rock,If You Tolerate This Your Children Will Be Next
0.00328,0.362,242573.0,0.797,2QpP8SyXrumYR5BlcdJgTV,2e-06,3.0,0.0668,-8.824,0.0,0.0424,107.249,4.0,0.753,71vVmHeNgCVSa5SVmfvscU,Saxon,Rock,Princess of the Night - 2009 Remastered Version
0.0318,0.285,252733.0,0.908,4OROzZUy6gOWN4UGQVaZMF,0.00909,4.0,0.311,-4.601,0.0,0.0705,159.756,4.0,0.669,6mdiAmATAx73kdxrNrnlao,Iron Maiden,Rock,The Trooper - 2015 Remaster
0.382,0.702,363640.0,0.578,5izGeTxueiFX1UPFGohY9w,5.89e-06,2.0,0.0425,-13.415,1.0,0.031,111.617,4.0,0.975,530Sdm7eqqzWBdDmILMgnu,Robert Palmer,Rock,Addicted To Love
0.000269,0.385,134467.0,0.783,4KcH1ZRV2W1q7Flq0QqC76,0.47,9.0,0.108,-2.533,1.0,0.233,176.701,4.0,0.902,1co4F2pPNH8JjTutZkmgSm,Ramones,Rock,Blitzkrieg Bop - 2016 Remaster
0.218,0.547,330600.0,0.698,2U2ByqoO82fnayaPzO4x2d,0.000132,7.0,0.211,-7.686,1.0,0.0384,87.467,4.0,0.574,45O9BwPMyywM755SYUK0sP,Uriah Heep,Rock,Lady In Black
0.00392,0.544,342600.0,0.739,2dbOYFfS7r7NAzquRvji9A,0.000143,9.0,0.168,-7.383,1.0,0.0517,118.287,4.0,0.328,3JDIAtVrJdQ7GFOX26LYpv,Accept,Rock,Balls to the Wall
0.159,0.516,293933.0,0.513,6MOEQCtAWNSCmvg3SFKF5y,0.00957,2.0,0.0612,-10.762,1.0,0.0288,99.735,4.0,0.694,6vLlQYujOujIrm7zAKzEdG,Donovan,Rock,Season of the Witch
0.649,0.572,225027.0,0.214,6zC0mpGYwbNTpk9SKwh08f,0.129,7.0,0.125,-15.625,1.0,0.0293,95.542,4.0,0.485,6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,Rock,Wonderful Tonight
0.0708,0.721,261413.0,0.521,1i6N76fftMZhijOzFQ5ZtL,0.00545,2.0,0.127,-8.123,1.0,0.0613,123.118,4.0,0.942,2x9SpqnPi8rlE9pjHBwmSC,Talking Heads,Rock,Psycho Killer - 2005 Remaster
0.00135,0.489,215827.0,0.769,4absiGHMelB8eH976ytjBj,0.56,5.0,0.0727,-3.524,1.0,0.038,128.985,4.0,0.637,3WaJSfKnzc65VDgmj2zU8B,Interpol,Rock,Evil
0.0236,0.373,246267.0,0.567,0W7AbEauB7cP4pidLclApe,3.47e-06,7.0,0.0916,-10.835,1.0,0.032,137.789,4.0,0.298,0iHb0mCbqZTYeb4y9Pirrd,Temple Of The Dog,Rock,Hunger Strike
0.0492,0.668,212440.0,0.921,3lPr8ghNDBLc2uZovNyLs9,0.00517,7.0,0.0877,-3.727,1.0,0.0439,120.0,4.0,0.782,12Chz98pHFMPJEknJQMWvI,Muse,Rock,Supermassive Black Hole
0.0614,0.733,348624.0,0.794,37Tmv4NnfQeb0ZgUC4fOJj,0.0367,5.0,0.33,-10.023,1.0,0.0307,148.174,4.0,0.931,0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,Rock,Sultans Of Swing
0.127,0.541,214067.0,0.571,3vMfr8H7hGbOLoddLdCQU4,3.83e-06,4.0,0.275,-10.745,0.0,0.0373,117.067,4.0,0.666,2jgPkn6LuUazBoBk6vvjh5,The Zombies,Rock,Time Of The Season
9.25e-05,0.503,218040.0,0.96,1wXuogT7bvqnhuWzDBNOdV,0.578,10.0,0.274,-2.672,1.0,0.0626,162.022,4.0,0.489,6urzdpGY5yUimWZsgJUoTb,Airbourne,Rock,Runnin' Wild
0.00605,0.211,180267.0,0.849,4KspXoCVJXGY1VrvEe1Hdm,0.000436,0.0,0.263,-3.994,0.0,0.116,175.616,4.0,0.59,4fSPtBgFPZzygkY6MehwQ7,The Libertines,Rock,Don't Look Back into the Sun
0.0694,0.531,248173.0,0.818,6XUHsYE38CEbYunT983O9G,0.0096,2.0,0.263,-5.358,1.0,0.0452,90.767,4.0,0.471,3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,Rock,Give A Little Bit
0.0046,0.381,219400.0,0.838,3T76zPJz3tWL27FrjJe2ot,3.77e-05,6.0,0.101,-6.562,0.0,0.0709,118.214,4.0,0.581,4FZ3j1oH43e7cukCALsCwf,Jack White,Rock,Lazaretto
0.127,0.5,250987.0,0.748,4bHsxqR3GMrXTxEPLuK5ue,0.0,4.0,0.447,-9.072,1.0,0.0363,118.852,4.0,0.514,0rvjqX7ttXeg3mTy8Xscbt,Journey,Rock,Don't Stop Believin'
0.0974,0.252,245377.0,0.729,3DmHaJ9zYKj5Snos05lkVF,0.00881,2.0,0.045,-10.022,0.0,0.0646,199.738,4.0,0.689,1kcWyDvrlPUbyxkIoM6pAV,Rory Gallagher,Rock,Bad Penny
0.163,0.578,209520.0,0.836,4HA2jo7wkMdN1lmLO6ryzE,1.36e-06,2.0,0.0583,-6.607,1.0,0.0512,167.026,4.0,0.932,2hO4YtXUFJiUYS2uYFvHNK,Traveling Wilburys,Rock,End Of The Line
0.182,0.776,280000.0,0.763,0qxYx4F3vm1AOnfux6dDxP,0.0065,5.0,0.077,-8.124,1.0,0.0535,128.433,4.0,0.82,2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,Rock,You Can Call Me Al
0.00109,0.451,199760.0,0.929,6xxXrNJnnsQNLdgNk8S4y8,0.00785,5.0,0.442,-5.021,1.0,0.0549,135.767,4.0,0.378,4DToQR3aKrHQSSRzSz8Nzt,The Hives,Rock,Hate To Say I Told You So
0.0113,0.593,309053.0,0.749,5ruzrDWcT0vuJIOMW7gMnW,0.106,5.0,0.314,-5.67,1.0,0.0475,164.959,4.0,0.649,0epOFNiUfyON9EYx7Tpr6V,The Strokes,Rock,The Adults Are Talking
0.00673,0.451,204200.0,0.939,2fAIfPLrPUTW1AmJRR428Q,4.85e-06,5.0,0.0774,-2.82,0.0,0.0512,93.416,4.0,0.448,0LbLWjaweRbO4FDKYlbfNt,Kaiser Chiefs,Rock,Ruby
0.0189,0.623,217347.0,0.876,6S3JlDAGk3uu3NtZbPnuhS,0.0134,11.0,0.0728,-7.788,1.0,0.066,124.431,4.0,0.515,4pJCawaKSZ40EnxN0YEYw3,Badfinger,Rock,Baby Blue - Remastered 2010
0.859,0.622,172867.0,0.239,3iltRlox3jEeSKuqdW88EK,0.051,5.0,0.109,-18.982,0.0,0.0447,79.674,4.0,0.737,27a0GiCba9K9lnkKidroFU,Canned Heat,Rock,Going Up The Country
0.144,0.549,342067.0,0.294,4zoQ3EqopTIGmK2c2rPV5t,0.798,0.0,0.108,-13.181,0.0,0.0337,115.299,4.0,0.146,0AD4odMWVQ2wUSlgxOB5Rl,Jeff Beck,Rock,Cause We've Ended as Lovers
0.117,0.741,171267.0,0.58,0vOkmmJEtjuFZDzrQSFzEE,3.31e-05,4.0,0.212,-9.05,1.0,0.0304,127.402,4.0,0.944,43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar,Rock,Hit Me With Your Best Shot
0.0508,0.653,270652.0,0.666,6N7gPTru90HYLRUIVDQ185,0.0466,6.0,0.139,-7.808,1.0,0.0249,128.505,4.0,0.765,3fhOTtm0LBJ3Ojn4hIljLo,Roxy Music,Rock,More Than This
0.0242,0.329,259760.0,0.885,76BYv24CcZt2u94JRjmATX,0.00433,9.0,0.735,-10.661,1.0,0.0904,163.538,4.0,0.481,3JysSUOyfVs1UQ0UaESheP,Anthrax,Rock,Madhouse
0.000479,0.467,180880.0,0.958,5xC8uOesnn0udeXAYlAnoY,0.199,4.0,0.299,-4.808,0.0,0.0775,145.92,4.0,0.701,0sHeX8oQ6o7xic3wMf4NBU,Supergrass,Rock,Alright
0.117,0.382,224027.0,0.497,4D3Twi99sdqxesC68XAPf5,0.233,4.0,0.11,-11.815,0.0,0.0328,117.446,4.0,0.391,7nkLRaWHImCvWGHdNGnhVE,Ten Years After,Rock,I'd Love To Change The World
0.685,0.404,366640.0,0.523,5HQEmiV2lKnSO6qa2fsR7x,0.000498,4.0,0.282,-15.7,1.0,0.0575,133.738,4.0,0.164,6i6WlGzQtXtz7GcC5H5st5,10cc,Rock,I'm Not In Love
0.00211,0.267,267307.0,0.953,0PdM2a6oIjqepoEfcJo0RO,0.0,1.0,0.283,-4.899,0.0,0.096,84.989,4.0,0.568,6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,Rock,Pour Some Sugar On Me - Remastered 2017
0.241,0.385,325600.0,0.433,48iWbsOaBUAGzMdoSmqyg1,7.07e-06,11.0,0.11,-9.256,1.0,0.0435,89.974,4.0,0.427,6eoJpTIlcuxJNjV5fDzDJH,Live,Rock,Lightning Crashes
0.0251,0.407,201107.0,0.955,18ESXa5mEm1V4Pkt5GSXWx,0.0,2.0,0.347,-4.164,1.0,0.164,177.48,4.0,0.508,7HLvzuM9p11k9lUQfSM4Rq,Warrant,Rock,Cherry Pie
0.729,0.483,369600.0,0.721,3AhXZa8sUQht0UEdBJgpGc,0.0,0.0,0.189,-6.836,1.0,0.032,95.261,4.0,0.562,74ASZWbe4lXaubB36ztrGX,Bob Dylan,Rock,Like a Rolling Stone
0.61,0.826,183693.0,0.608,1BvpeiApX8qhof8Pmi3YlH,0.000164,4.0,0.116,-8.442,1.0,0.162,95.085,4.0,0.846,62olK5zZHSgFUXGDykgBL8,Ace Frehley,Rock,New York Groove
0.276,0.406,365093.0,0.713,4fUU9WKxEgJXyrZJsUA2iP,0.00354,7.0,0.112,-5.49,1.0,0.0348,164.444,4.0,0.577,59QxeZBL6k9L4oJBGSyukd,The Marshall Tucker Band,Rock,Can't You See
0.204,0.589,252200.0,0.82,2RNd6VgxG19db0zs0M1C4Z,0.018,2.0,0.423,-9.602,1.0,0.0369,117.305,4.0,0.788,3HC7NcxQx2Yk0fWoRKJ0xF,Jefferson Starship,Rock,Jane
0.16,0.533,260173.0,0.637,43GS3mtezoIFiuIZCLLiDY,1.12e-05,6.0,0.369,-5.571,1.0,0.0323,140.167,4.0,0.292,1fBCIkoPOPCDLUxGuWNvyo,Poison,Rock,Every Rose Has Its Thorn - Remastered 2003
0.0096,0.582,180640.0,0.962,7aOor99o8NNLZYElOXlBG1,0.128,4.0,0.283,-3.037,1.0,0.0542,123.971,4.0,0.506,4NpFxQe2UvRCAjto3JqlSl,Greta Van Fleet,Rock,Highway Tune
0.183,0.578,272293.0,0.817,5DiXcVovI0FcY2s0icWWUu,3.06e-06,0.0,0.285,-6.542,1.0,0.0363,141.621,4.0,0.726,0vEsuISMWAKNctLlUAhSZC,Counting Crows,Rock,Mr. Jones
0.0113,0.392,210493.0,0.791,1ZDq0oRT40CkuADdE4Jvrq,1.43e-06,2.0,0.326,-2.785,1.0,0.0509,83.868,4.0,0.413,356c8AN5YWKvz86B4Sb1yf,Rival Sons,Rock,Do Your Worst
3.45e-05,0.366,247267.0,0.894,5KDNFlHAdDJ84fhK27c35X,0.17,11.0,0.267,-4.682,0.0,0.0568,82.305,3.0,0.304,4DFhHyjvGYa9wxdHUjtDkc,A Perfect Circle,Rock,Judith
0.0218,0.475,397773.0,0.576,25suYHVUwWFTG6G31kuhZH,0.0221,9.0,0.391,-13.059,1.0,0.0312,96.378,4.0,0.524,4YveAIZNQZBiWbt7iWsvCa,Krokus,Rock,Screaming in the Night
2.55e-05,0.502,301920.0,0.912,1f3yAtsJtY87CTmM8RLnxf,0.000173,1.0,0.106,-4.556,1.0,0.0564,116.761,4.0,0.72,6olE6TJLqED3rqDCT0FyPh,Nirvana,Rock,Smells Like Teen Spirit
0.000818,0.496,236253.0,0.56,3asj3OMn7BkuWOxsdkYybG,0.0,7.0,0.383,-6.925,1.0,0.0273,112.508,3.0,0.505,2Z7UcsdweVlRbAk5wH5fsf,The Last Shadow Puppets,Rock,"Sweet Dreams, TN"
0.0491,0.511,215307.0,0.815,1bCmvezFg5MRcENzCGG1Cy,0.0,7.0,0.0826,-3.14,1.0,0.144,154.514,4.0,0.586,3M4ThdJR28z9eSMcQHAZ5G,The Fratellis,Rock,Chelsea Dagger
0.173,0.511,207667.0,0.644,4uip0lLkMKl1nwchsdXs1r,6.17e-05,4.0,0.0928,-12.191,1.0,0.0352,128.067,4.0,0.828,3JaAGmSTpJK35DqWrDUzBz,Sweet,Rock,Fox On The Run
0.000474,0.193,226240.0,0.884,7lgYfxx7ommrhxdCixLwMh,0.0518,7.0,0.293,-4.402,0.0,0.0533,149.303,4.0,0.386,6e9wIFWhBPHLE9bXK8gtBI,Editors,Rock,Munich
0.000671,0.49,371413.0,0.758,7Jh1bpe76CNTCgdgAdBw4Z,0.484,7.0,0.092,-6.491,1.0,0.0297,112.114,4.0,0.435,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Rock,Heroes - 2017 Remaster
3.03e-05,0.353,174013.0,0.866,6Ca3uEAuun3HusTUiIXKs1,3e-05,2.0,0.295,-3.274,1.0,0.0392,165.215,4.0,0.544,0Ak6DLKHtpR6TEEnmcorKA,The Vaccines,Rock,If You Wanna
0.0614,0.455,302907.0,0.29,5EUsI3LIV042IV5ydksV9y,0.00225,0.0,0.101,-11.473,1.0,0.0288,88.523,4.0,0.169,0T7JQxpy1Li93vLNirbv0Z,Mad Season,Rock,River of Deceit
0.627,0.715,143531.0,0.374,3gCYle76USfbHa7VDTDg5V,0.0,8.0,0.11,-6.665,1.0,0.0399,89.982,4.0,0.633,4STHEaNw4mPZ2tzheohgXB,Paul McCartney,Rock,The Kiss Of Venus (Dominic Fike)
0.00251,0.634,258533.0,0.756,3fNf71Ktya4CYMqGM6eRud,0.000441,1.0,0.0427,-4.81,0.0,0.0332,119.948,4.0,0.661,6S0GHTqz5sxK5f9HtLXn9q,Garbage,Rock,Stupid Girl
0.012,0.494,292800.0,0.862,758wEKVqfYopJIHYWdLVd4,0.213,4.0,0.228,-9.158,0.0,0.0273,112.596,4.0,0.59,1lYT0A0LV5DUfxr6doRP3d,The Stone Roses,Rock,I Wanna Be Adored - Remastered
0.172,0.641,198000.0,0.897,2xRQmERrUZZVlqSuEtsiRh,2.89e-06,9.0,0.103,-4.369,1.0,0.0779,100.069,4.0,0.6,4ddt8PPvmWrI9mJQy1VrIG,Band Of Skulls,Rock,I Know What I Am
0.245,0.594,169067.0,0.565,4tSTpnw8UYNlroCEo774tm,0.0,0.0,0.123,-10.249,1.0,0.175,136.507,4.0,0.755,6ra4GIOgCZQZMOaUECftGN,Frank Zappa,Rock,Bobby Brown Goes Down
0.0635,0.541,291893.0,0.711,6aqm56xP40foYBBtAWWrnY,0.0201,9.0,0.719,-13.492,1.0,0.0383,136.58,4.0,0.588,5lkiCO9UQ8B23dZ1o0UV4m,Jackson Browne,Rock,Running on Empty
0.000541,0.527,208453.0,0.923,34iOH7LY3vme5rQxsVILZ4,0.765,2.0,0.127,-7.458,1.0,0.0379,146.924,4.0,0.899,432R46LaYsJZV2Gmc4jUV5,Joy Division,Rock,Love Will Tear Us Apart - 2020 Remaster
0.129,0.506,297427.0,0.93,3qaSqrrevBrb84xl5JlptU,0.00682,4.0,0.0931,-3.499,1.0,0.0675,146.994,4.0,0.305,21UJ7PRWb3Etgsu99f8yo8,Stereophonics,Rock,Dakota
0.000148,0.469,381947.0,0.79,1lATXTBJDHwawvT1UfxWu3,0.372,7.0,0.282,-6.889,1.0,0.0391,107.45,4.0,0.466,2yEwvVSSSUkcLeSTNyHKh8,TOOL,Rock,The Pot
1.04e-05,0.545,209480.0,0.836,6KIX5j1N67mTIET3X4y9pR,0.000129,6.0,0.413,-4.029,1.0,0.0281,105.925,4.0,0.449,7sjttK1WcZeyLPn3IsQ62L,Noel Gallagher's High Flying Birds,Rock,In The Heat Of The Moment
0.00796,0.463,179653.0,0.749,1hk75vzQeF2UfPwTUbVWLn,0.00219,11.0,0.0558,-8.118,0.0,0.0891,183.048,4.0,0.888,6A43Djmhbe9100UwnI7epV,Cake,Rock,The Distance
0.175,0.541,174573.0,0.662,0jMyU6bO52IYhAEoWbT4K9,0.0,7.0,0.0803,-7.196,1.0,0.0382,144.046,4.0,0.742,0ZIwOAzDuGPspzK7yiTc4S,Little Feat,Rock,Willin'
0.000452,0.378,258773.0,0.896,5qqabIl2vWzo9ApSC317sa,0.0,2.0,0.194,-4.066,1.0,0.0407,174.302,4.0,0.469,2DaxqgrOhkeH0fpeiQq2f4,Oasis,Rock,Wonderwall - Remastered
0.000785,0.56,212600.0,0.825,4qO03RMQm88DdpTJcxlglY,0.00246,2.0,0.0892,-6.711,0.0,0.0347,142.669,4.0,0.74,4tpUmLEVLCGFr93o8hFFIB,Blondie,Rock,Call Me
0.385,0.671,265067.0,0.405,7LbfuQVct78YoghmoPtsQ8,0.0,0.0,0.132,-10.052,1.0,0.0392,99.678,4.0,0.828,4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,Rock,Casey Jones - 2013 Remaster
0.0132,0.613,265867.0,0.72,3TW48DvQ7ChwY1Yy1tkMaP,0.0,0.0,0.104,-7.957,1.0,0.0425,117.341,4.0,0.561,02da1vDJ2hWqfK7aJL6SJm,Soul Asylum,Rock,Runaway Train
0.00933,0.644,196680.0,0.814,0JgMHia55MBfhfqZIRi3kF,0.000617,11.0,0.107,-6.036,1.0,0.0385,138.999,4.0,0.965,4qmHkMxr6pTWh5Zo74odpH,Elvis Costello & The Attractions,Rock,Pump It Up
0.00719,0.654,200307.0,0.81,2MLHyLy5z5l5YRp7momlgw,0.00251,4.0,0.165,-6.26,0.0,0.0288,114.623,4.0,0.661,3jOstUTkEu2JkjvRdBA5Gu,Weezer,Rock,Island In The Sun
0.000613,0.684,234080.0,0.851,4tvBoSWeIW0bjhKNre5mod,0.0029,9.0,0.535,-9.792,1.0,0.0407,112.662,4.0,0.512,0CF71zaDOJWCynIkW9bSK8,White Zombie,Rock,Thunder Kiss '65
0.805,0.55,158600.0,0.991,1dlgaGdQXmsYKMRuewIZkF,0.0,1.0,0.197,-3.704,1.0,0.12,172.389,4.0,0.882,02uYdhMhCgdB49hZlYRm9o,Eagles Of Death Metal,Rock,Miss Alissa
0.147,0.448,302933.0,0.35,57trQKFZdJxHia4sMJioWk,2.27e-06,5.0,0.0842,-16.239,1.0,0.0393,177.279,4.0,0.234,1Ha0Fz4i0d4gu5fZbhBCtH,Night Ranger,Rock,Sister Christian
0.0202,0.468,200360.0,0.692,3omXshBamrREltcf24gYDC,2.39e-06,2.0,0.523,-4.015,1.0,0.0295,78.009,4.0,0.561,6VDdCwrBM4qQaGxoAyxyJC,Cold War Kids,Rock,First
