acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,arstist_id,artist_name,name
0.129,0.739,199382.0,0.682,6ERR6e7h6wCqGoz1TjiUJb,0.0,2.0,0.328,-3.728,1.0,0.205,131.983,4.0,0.634,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,Knockin' Boots
0.057,0.8,200221.0,0.56,6EDO9iiTtwNv6waLwa1UUq,0.0,5.0,0.134,-4.818,0.0,0.261,163.071,4.0,0.45,0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,POPSTAR (feat. Drake)
0.21,0.823,191437.0,0.783,7yotKA30dwTKNEGomV9ZsI,0.0,0.0,0.113,-6.274,1.0,0.154,141.882,4.0,0.199,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,KOD
0.0136,0.781,178154.0,0.594,3aQem4jVGdhtg116TmJnHz,0.0,0.0,0.162,-6.959,0.0,0.0485,129.895,4.0,0.0628,3TVXtAsR1Inumwj472S9r4,Drake,What’s Next
0.0618,0.578,192956.0,0.449,65OVbaJR5O1RmwOQx0875b,2.17e-06,1.0,0.119,-6.349,1.0,0.286,136.006,4.0,0.1,3TVXtAsR1Inumwj472S9r4,Drake,Wants and Needs (feat. Lil Baby)
0.0212,0.68,215627.0,0.826,5QO79kh1waicV47BqGRL3g,1.24e-05,0.0,0.543,-5.487,1.0,0.0309,118.051,4.0,0.644,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Save Your Tears
0.0194,0.935,187541.0,0.454,4Oun2ylbjFKMPTiaSbbCih,0.0,1.0,0.0824,-7.509,1.0,0.375,133.073,4.0,0.357,4kYSro6naA4h99UJvo89HB,Cardi B,WAP (feat. Megan Thee Stallion)
0.0495,0.612,240400.0,0.807,2QjOHCTQ1Jl3zawyYOpxh6,0.0177,10.0,0.101,-2.81,1.0,0.0336,124.053,4.0,0.398,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,Sweater Weather
0.00336,0.65,194621.0,0.613,2U5WueTLIK5WJLD7mvDODv,0.0,9.0,0.267,-6.13,0.0,0.128,149.972,4.0,0.0804,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,Wishing Well
0.175,0.778,132780.0,0.695,3Ofmpyhv5UAQ70mENzB277,0.0,4.0,0.15,-6.865,0.0,0.0913,149.996,4.0,0.472,1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,Astronaut In The Ocean
0.2,0.719,123263.0,0.648,5vGLcdRuSbUhD8ScwsGSdA,0.0,3.0,0.127,-7.6,0.0,0.125,140.201,4.0,0.66,7arQA31aZVS8yS6zUveWzb,CJ,Whoopty
0.373,0.505,178520.0,0.657,3cBsEDNhFI9E82vPj3kvi3,0.00107,11.0,0.126,-5.24,0.0,0.0318,196.0,3.0,0.252,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,Wasted On You
0.00146,0.514,200040.0,0.73,0VjIjW4GlUZAMYd2vXMi3b,9.54e-05,1.0,0.0897,-5.934,1.0,0.0598,171.005,4.0,0.334,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Blinding Lights
0.122,0.548,174000.0,0.816,6UelLqGlWMcVH1E5c4H7lY,0.0,0.0,0.335,-4.209,1.0,0.0465,95.39,4.0,0.557,6KImCVD70vtIoJWnq6nGn3,Harry Styles,Watermelon Sugar
0.0631,0.904,227478.0,0.723,2MbdDtCv5LUVjYy9RuGTgC,0.0,11.0,0.185,-5.224,0.0,0.26,145.013,4.0,0.835,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix"
0.833,0.392,214707.0,0.574,0lx2cLdOt3piJbcaXIV74f,0.00179,7.0,0.145,-9.195,1.0,0.17,81.112,4.0,0.529,06HL4z0CvFAxyc27GXpf02,Taylor Swift,willow
0.0483,0.691,161124.0,0.631,086myS9r57YsLbJpU0TgK9,1.13e-05,2.0,0.104,-6.478,1.0,0.0368,92.004,4.0,0.8,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,Why'd You Only Call Me When You're High?
0.0187,0.905,190534.0,0.647,2r6OAV3WsYtXuXjvJ1lIDi,0.0,10.0,0.282,-5.065,0.0,0.107,130.97,4.0,0.367,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie)
0.978,0.367,196077.0,0.111,43zdsphuZLzwA9k4DJhU0I,3.97e-05,4.0,0.0897,-14.084,1.0,0.0972,82.642,4.0,0.198,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,when the party's over
0.017,0.923,139741.0,0.604,1jaTQ3nqY3oAAYyCTbIvnM,0.0,11.0,0.272,-6.671,0.0,0.245,145.062,4.0,0.826,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,WHATS POPPIN
0.135,0.926,181929.0,0.542,6gxKUmycQX7uyMwJcweFjp,0.0,1.0,0.0877,-5.064,1.0,0.293,135.14,4.0,0.564,5f7VJjfbwm532GiveGC0ZK,Lil Baby,We Paid (feat. 42 Dugg)
0.44,0.761,238805.0,0.525,3USxtqRwSYz57Ewm6wWRMp,6.7e-06,11.0,0.0921,-6.9,1.0,0.0944,80.87,4.0,0.531,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,Heat Waves
0.114,0.945,168906.0,0.582,6rLi6PyWXu1rPlShuIZpj6,0.0,11.0,0.103,-8.357,0.0,0.0719,108.025,4.0,0.907,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,Way Out (feat. Big Sean)
0.0978,0.724,199758.0,0.675,33gwZOGJWEZ7dRWPqPxBEZ,9.41e-06,2.0,0.351,-5.267,1.0,0.0867,160.048,4.0,0.325,0c173mlxpT3dSFRgMO8XPh,Big Sean,Wolves (feat. Post Malone)
0.00215,0.697,157355.0,0.674,43CIWpJaJHRcI4mUSjqgc2,0.0,1.0,0.138,-6.326,1.0,0.0533,81.535,4.0,0.198,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,Bad Boy (with Young Thug)
0.136,0.829,149547.0,0.539,7xQAfvXzm3AkraOtGPWIZg,1.78e-06,11.0,0.103,-7.359,0.0,0.208,99.96,4.0,0.388,246dkjvS1zLTtiykXe5h60,Post Malone,Wow.
0.279,0.505,247080.0,0.267,5VlTQnZO89Ioku8ssdbqJk,0.0,9.0,0.096,-13.763,0.0,0.05,143.929,4.0,0.439,3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,Dead Man Walking
0.0531,0.831,235320.0,0.427,2wAJTrFhCnQyNSD3oUgTZO,0.0,2.0,0.307,-6.903,1.0,0.106,93.004,4.0,0.216,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,Work Out
0.0751,0.517,239320.0,0.705,6Ius4TC0L3cN74HT7ENE6e,0.0,6.0,0.128,-8.205,0.0,0.364,175.906,4.0,0.584,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,Wet Dreamz
0.0371,0.764,196520.0,0.705,0y60itmpH0aPKsFiGxmtnh,1.94e-05,3.0,0.0943,-5.279,0.0,0.0278,101.003,4.0,0.672,3rWZHrfrsPBxVy692yAIxF,WILLOW,Wait a Minute!
0.866,0.464,208687.0,0.473,2kJwzbxV2ppxnQoYw4GLBZ,0.0,1.0,0.109,-10.086,1.0,0.129,75.801,4.0,0.604,66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,If the World Was Ending - feat. Julia Michaels
0.013,0.551,240760.0,0.801,1mMLMZYXkMueg65jRRWG1l,6.03e-06,6.0,0.265,-5.069,1.0,0.0303,128.027,4.0,0.625,718COspgdWOnwOFpJHRZHS,Luke Combs,When It Rains It Pours
0.932,0.612,213827.0,0.28,0nJW01T7XtvILxQgC5J7Wh,0.0,0.0,0.088,-8.648,1.0,0.0434,72.795,4.0,0.387,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,When I Was Your Man
0.158,0.652,194890.0,0.472,2h9TDNEXRhcDIV3fsoEVq9,0.0,7.0,0.121,-8.084,1.0,0.0399,126.904,4.0,0.24,6L1XC7NrmgWRlwAeLJvVtA,Sam Fischer,What Other People Say
0.455,0.537,298373.0,0.66,3xdjjKMcMOFgo1eQrfbogM,0.0,9.0,0.135,-7.174,1.0,0.0296,148.096,4.0,0.574,7FY5V3XMwlNBPitEjXowHQ,Darius Rucker,Wagon Wheel
0.392,0.809,180435.0,0.545,3QzAOrNlsabgbMwlZt7TAY,0.0,7.0,0.151,-6.678,1.0,0.0735,97.008,4.0,0.244,0YinUQ50QDB7ZxSCLyQ40k,Mustard,Ballin' (with Roddy Ricch)
0.113,0.566,184154.0,0.366,1BYZxKSf0aTxp8ZFoeyM3d,0.181,7.0,0.155,-12.808,1.0,0.028,129.959,4.0,0.237,3uwAm6vQy7kWPS2bciKWx9,girl in red,we fell in love in october
0.0381,0.742,258475.0,0.579,1a7WZZZH7LzyvorhpOJFTe,0.0,0.0,0.0952,-5.024,1.0,0.202,144.994,4.0,0.502,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,Wasted (feat. Lil Uzi Vert)
0.902,0.704,245426.0,0.225,3ZCTVFBt2Brf31RLEnCkWJ,0.657,6.0,0.106,-14.454,0.0,0.0994,120.006,4.0,0.243,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,everything i wanted
0.0441,0.722,116750.0,0.893,3iw6V4LH7yPj1ESORX9RIN,0.000937,0.0,0.0673,-3.255,0.0,0.0475,119.932,4.0,0.439,1PKErrAhYFdfrDymGHRQRo,Nathan Evans,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix
0.701,0.311,208827.0,0.485,55Am8neGJkdj2ADaM3aw5H,0.0,6.0,0.0726,-5.726,0.0,0.0365,77.355,4.0,0.225,4IWBUUAFIplrNtaOHcJPRM,James Arthur,Train Wreck
0.328,0.685,240051.0,0.692,6Hj9jySrnFppAI0sEMCZpJ,0.0,2.0,0.153,-5.122,1.0,0.0457,159.966,5.0,0.578,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,Robbery
0.0687,0.474,189323.0,0.631,6Gg1gjgKi2AK4e0qzsR7sd,0.0,5.0,0.132,-5.884,0.0,0.343,180.051,4.0,0.425,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,Bandit (with YoungBoy Never Broke Again)
0.0761,0.901,223944.0,0.673,33HO2V42Tc6xE0SbCg6vBj,0.0,4.0,0.143,-6.545,0.0,0.314,119.97,4.0,0.561,44vREmJC0OlVZjZaGLqVEd,Morray,Quicksand
0.0478,0.659,210520.0,0.901,7sHHWyCKFbKSyU56SPdlX3,0.0,7.0,0.148,-2.814,1.0,0.0358,93.979,4.0,0.704,4VMYDCV2IEDYJArk749S6m,Daddy Yankee,Que Tire Pa Lante
0.00663,0.717,171172.0,0.712,1HKl3RJInVzf5ObVnM644j,0.0,0.0,0.0756,-6.098,1.0,0.0765,97.019,4.0,0.825,2cFrymmkijnjDg9SS92EPM,blackbear,queen of broken hearts
0.032,0.592,241392.0,0.679,34q2wrKN8QvZG1EIy2TgFn,0.0,7.0,0.0741,-4.911,1.0,0.0349,139.941,4.0,0.409,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,Wish You Would (feat. Quavo)
0.0275,0.639,222347.0,0.791,25ZAibhr3bdlMCLmubZDVt,0.0,10.0,0.362,-4.443,0.0,0.253,92.603,4.0,0.939,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,QUE PRETENDES
0.461,0.418,224547.0,0.628,7MFuhP7p3fPQc8sYyeWL1x,1.99e-06,5.0,0.186,-8.493,1.0,0.0354,83.926,4.0,0.462,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,Quittin’ Time
0.0244,0.746,222093.0,0.873,2d8JP84HNLKhmd6IYOoupQ,0.0,7.0,0.354,-3.803,1.0,0.128,148.075,4.0,0.817,6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap,Trap Queen
0.447,0.793,191945.0,0.782,34LI7rwi9H8w2S5KTHnv1M,0.0,4.0,0.124,-3.945,1.0,0.0582,143.86,4.0,0.81,0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,Quiéreme Mientras Se Pueda
0.000391,0.528,136562.0,0.797,6MpCaSIOfqBqbMED4kXgNY,0.011,4.0,0.14,-7.487,1.0,0.0485,143.785,4.0,0.751,2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,Prom Queen
0.213,0.755,203360.0,0.531,2RxC2peY3FtrurYmbbmanr,0.0,9.0,0.13,-8.051,0.0,0.196,177.951,4.0,0.683,2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,Qué Maldición
0.3,0.806,212867.0,0.546,4umIPjkehX1r7uhmGvXiSV,0.0,9.0,0.102,-6.637,1.0,0.0575,147.986,4.0,0.874,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,Intentions (feat. Quavo)
0.991,0.17,194649.0,0.00316,4VdLOyYe6ZEyLx0LbYdyvy,0.931,5.0,0.111,-38.615,0.0,0.0422,70.964,3.0,0.0946,68NVLorVbyDWrMwmGpwyGP,Cameron Sinosa,Querencia
0.869,0.584,217769.0,0.411,26QApq0cuO9brJigr0C0W4,4.47e-05,10.0,0.0955,-7.147,0.0,0.0838,169.934,4.0,0.412,4q3ewBCX7sLwd24euuV69X,Bad Bunny,HACIENDO QUE ME AMAS
0.0832,0.802,167975.0,0.787,53v2u51nq3CxiKUNphRzP1,0.0,7.0,0.153,-6.181,0.0,0.0599,94.026,4.0,0.446,4q3ewBCX7sLwd24euuV69X,Bad Bunny,Que Malo
0.288,0.392,354320.0,0.402,7tFiyTwD0nx5a1eklYtX2J,0.0,0.0,0.243,-9.961,0.0,0.0536,143.883,4.0,0.228,1dfeR4HaWDbWqFHLkxsg1d,Queen,Bohemian Rhapsody - Remastered 2011
0.43,0.779,222384.0,0.38,1xP2jdihnPfoqPNVHHhKnm,0.00307,0.0,0.368,-9.753,1.0,0.0361,130.016,4.0,0.684,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,quiero sentirme bien
0.358,0.543,230400.0,0.87,0GjEhVFGZW8afUYGChu3Rr,0.000939,9.0,0.792,-6.514,1.0,0.0428,100.804,4.0,0.754,0LcJLqbBmaGUft1e9Mm8HV,ABBA,Dancing Queen
0.0375,0.795,169998.0,0.885,1RKZvaLj3UPhGjZkaIrFm7,0.00638,8.0,0.292,-4.13,1.0,0.0713,126.037,4.0,0.46,738wLrAtLtCtFOLvQBXOXp,Major Lazer,Que Calor (feat. J Balvin & El Alfa)
0.112,0.933,214653.0,0.528,57JVGBtBLCfHw2muk5416J,0.329,5.0,0.163,-6.472,0.0,0.162,109.975,4.0,0.756,1dfeR4HaWDbWqFHLkxsg1d,Queen,Another One Bites The Dust - Remastered 2011
0.902,0.347,104273.0,0.34,2qS9IaT9KBShx2xn1CqYMC,0.384,9.0,0.316,-10.923,0.0,0.0428,143.442,4.0,0.27,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,que te pedí//
0.0472,0.563,209413.0,0.865,7hQJA50XrCWABAu5v6QZ4i,0.000191,5.0,0.77,-5.277,1.0,0.16,156.271,4.0,0.601,1dfeR4HaWDbWqFHLkxsg1d,Queen,Don't Stop Me Now - Remastered 2011
0.125,0.166,120083.0,0.00133,2dz9Mx1pZKF2OLAPCr3AcC,0.846,0.0,0.233,-23.291,0.0,0.215,119.669,4.0,0.0218,34IdTgwUmZY7V5J44aFSzR,Stereo Outdoor Sampling,Quiet Rain in River
0.0703,0.658,185587.0,0.695,0ExiKxfY5rHBW06TcV1xXU,0.0,0.0,0.13,-5.499,1.0,0.0279,133.949,4.0,0.571,5dMnvpYEfXvSexjwnSRH5n,RaeLynn,Queens Don't
0.0812,0.769,206897.0,0.712,7FhopXtl9z9YtD9NwUf9ss,6.67e-06,7.0,0.0988,-5.042,0.0,0.105,173.931,4.0,0.841,1GDbiv3spRmZ1XdM1jQbT7,Natti Natasha,Qué Mal Te Fue (Remix)
0.734,0.554,224442.0,0.567,1S7FT0rhQ6AaTg0yBbFxYS,0.0,4.0,0.114,-4.642,0.0,0.0325,206.962,3.0,0.745,0aaYORc6Zmp1SCXhRRDwNW,Jovanny Cadena Y Su Estilo Privado,Quiero Llorar y No Puedo
0.105,0.44,258188.0,0.413,4rwqrKdwlFWJ6LvPYaOtgn,3.4e-05,0.0,0.0997,-7.365,0.0,0.0407,86.911,3.0,0.141,2LZDXcxJWgsJfKXZv9a5eG,Cashmere Cat,Quit (feat. Ariana Grande)
0.0447,0.651,209583.0,0.737,2O97frCXRrFLDV10UeCd9V,0.0,9.0,0.156,-7.416,1.0,0.0415,104.832,4.0,0.703,5MEewKjCN4Dw20OFV2IGMo,Los Primos del Este,Quiero Ser
0.711,0.623,227553.0,0.287,3ewS8DYitFRgZBv9X4f7qZ,4.31e-06,3.0,0.0663,-9.885,1.0,0.0385,137.074,3.0,0.704,44mEtidu0VdRkIqO4IbkNa,Marca MP,Que Fue Lo Que Paso
0.353,0.576,224427.0,0.807,41bIQPBE1lFN0mmw6Lmssz,0.000363,6.0,0.0512,-3.908,0.0,0.317,90.012,4.0,0.908,3q7HBObVc0L8jNeTe5Gofh,50 Cent,21 Questions
0.701,0.781,170507.0,0.693,4yKC4OVtG5Z9nIX98r7SQp,4.45e-06,0.0,0.156,-3.558,1.0,0.0308,97.074,4.0,0.939,7FsRH5bw8iWpSbMX1G7xf1,Joan Sebastian,Que Sea
0.0805,0.581,206046.0,0.584,6SGG5AxHShqSYiV9fCWpZz,0.0,2.0,0.366,-4.928,1.0,0.284,179.954,4.0,0.756,3ApUX1o6oSz321MMECyIYd,Quinn XCII,Stay Next To Me (with Chelsea Cutler)
0.215,0.63,220293.0,0.804,3a1lNhkSLSkpJE4MSHpDu9,0.0,6.0,0.253,-4.183,1.0,0.0363,123.146,4.0,0.492,246dkjvS1zLTtiykXe5h60,Post Malone,Congratulations
0.0828,0.732,177670.0,0.856,2tOOcDDYkh0PSjr6GwPEAJ,0.0,11.0,0.323,-2.2,0.0,0.0929,145.034,4.0,0.771,1bqxdqvUtPWZri43cKHac8,MAX,Love Me Less (feat. Quinn XCII)
0.185,0.727,159229.0,0.58,6kN06eEOblRAuWI0xUUS91,3.58e-06,2.0,0.125,-6.804,0.0,0.136,137.048,4.0,0.325,4q3ewBCX7sLwd24euuV69X,Bad Bunny,¿Quien Tu Eres?
0.0957,0.97,142417.0,0.463,5MPPttjfGap2C6j6eKcO6J,0.0,10.0,0.151,-7.259,1.0,0.366,108.003,4.0,0.46,6i392l38cR3uBPF0DbNs7S,Quality Control,Baby (Lil Baby feat. DaBaby)
0.404,0.466,153747.0,0.263,6Q2KYEXH4O0qioZ6CCvVbZ,0.0,5.0,0.115,-8.633,0.0,0.0783,78.234,1.0,0.306,2LRoIwlKmHjgvigdNGBHNo,Feid,que putas
0.464,0.691,246000.0,0.765,06s3QtMJVXw1AJX3UfvZG1,3.29e-06,8.0,0.203,-4.727,1.0,0.111,174.021,4.0,0.855,2R21vXR83lH98kGeO99Y66,Anuel AA,Hasta Que Dios Diga
0.495,0.822,217587.0,0.705,5IdaVuUzEDF3T56U5vS5ck,1.2e-05,7.0,0.115,-3.147,1.0,0.0373,94.011,4.0,0.938,71mQj8OrRgy3smRMjnFioM,Grupo Jalado,Que Te Vaya Bien
0.14,0.937,190560.0,0.648,4GbfUgXhZxY43dYyKhsfwC,0.0,9.0,0.18,-6.047,0.0,0.0655,135.895,4.0,0.631,17lzZA2AlOHwCwFALHttmp,2 Chainz,Quarantine Thick
0.372,0.773,187125.0,0.57,0FDMH2ahuIVzCybwHJK9zh,0.00524,8.0,0.108,-3.482,1.0,0.113,95.038,4.0,0.772,2R21vXR83lH98kGeO99Y66,Anuel AA,Quiere Beber
0.422,0.671,248440.0,0.711,11IzgLRXV7Cgek3tEgGgjw,0.0,2.0,0.104,-7.813,1.0,0.0478,113.809,4.0,0.466,1dfeR4HaWDbWqFHLkxsg1d,Queen,Under Pressure - Remastered 2011
0.248,0.543,189397.0,0.787,4o05DiC0RQ9DNtGJGauwna,0.0,8.0,0.0778,-6.52,1.0,0.241,173.702,4.0,0.343,0uqrdF1UCmMshSk6veOa5K,Sarah Jeffery,Queen of Mean
0.235,0.522,221538.0,0.428,1gGsNNUfvVMOv4llVMg8Vg,2.35e-06,11.0,0.278,-11.332,0.0,0.143,129.829,4.0,0.399,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,Ps & Qs
0.131,0.692,231253.0,0.684,2fXwCWkh6YG5zU1IyvQrbs,0.0,6.0,0.156,-7.364,1.0,0.155,112.912,4.0,0.406,7tYKF4w9nC0nq9CsPZTHyP,SZA,Broken Clocks
0.644,0.713,149177.0,0.27,0HPRUvDQqBuWQS57SmhOeT,0.0,0.0,0.101,-8.148,0.0,0.368,169.99,4.0,0.534,2l8mENYuyXlnqdjSrsSLq6,HAAN,"stupid thought (Feat. BRWN, Novah the Ade)"
0.144,0.929,132024.0,0.7,4xqIYGwwZTEem9U8A42SPF,0.0,0.0,0.349,-5.595,0.0,0.0906,120.009,4.0,0.802,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,Broke In A Minute
0.34,0.775,223466.0,0.61,7r6rCLaE5R6tPdiVLYXnRu,0.00401,6.0,0.163,-6.493,0.0,0.379,88.978,4.0,0.387,2Ng5YIxfFxELV3scQVISlB,B. Cool-Aid,brwn.intro
0.182,0.491,183307.0,0.583,3yrSvpt2l1xhsV9Em88Pul,0.0,7.0,0.407,-10.964,1.0,0.0376,150.572,4.0,0.907,44NX2ffIYHr6D4n7RaZF7A,Van Morrison,Brown Eyed Girl
0.497,0.566,160052.0,0.453,2xUcSh9oJhRejsWbz0z7l8,0.00143,11.0,0.121,-11.396,1.0,0.0604,131.935,4.0,0.0964,08bUpWu3tqQ1o5kU5v86dV,D.Brwn,Diamon' Dreamin'
0.946,0.736,220492.0,0.308,4Of7rzpRpV1mWRbhp5rAqG,0.0,4.0,0.186,-7.83,1.0,0.0677,111.202,4.0,0.361,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,Bruises
0.161,0.803,216764.0,0.752,4ifL8qXHTUE53FxAPv6kFV,6.18e-06,8.0,0.33,-6.812,0.0,0.121,102.889,4.0,0.842,4yMO2y315lKzS0NskeuRDs,K-Brwn,Super Hero
0.223,0.789,166794.0,0.72,3H7ihDc1dqLriiWXwsc2po,0.0,8.0,0.129,-5.652,0.0,0.218,122.031,4.0,0.664,0u6GtibW46tFX7koQ6uNJZ,Topic,Breaking Me
0.924,0.448,76880.0,0.469,3pRSvBeLRvoPJaGVcxNHbt,2.23e-06,2.0,0.116,-15.156,1.0,0.084,118.459,1.0,0.301,2Ng5YIxfFxELV3scQVISlB,B. Cool-Aid,outro
0.096,0.616,227080.0,0.656,3n69hLUdIsSa1WlRmjMZlW,0.000879,5.0,0.205,-7.298,1.0,0.0344,150.071,4.0,0.286,3XHO7cRUPCLOr6jwp8vsx5,alt-J,Breezeblocks
0.987,0.582,293770.0,0.259,4iVVx4NeBJYUhj8wlfRmtu,0.915,1.0,0.149,-21.41,1.0,0.0343,119.982,4.0,0.159,6men2RTsrx4O3vPR4KOmIi,Mozart,"Mozart Sonata No. 16 C major (Sonata facile) , KV 545 (1788) 1. Movement"
0.396,0.716,186827.0,0.625,2BY7ALEWdloFHgQZG6VMLA,1.97e-05,1.0,0.134,-11.369,0.0,0.0601,125.276,4.0,0.826,5jJN1nmKXzRjodMl1THQeI,Looking Glass,Brandy (You're a Fine Girl)
0.385,0.694,154265.0,0.395,5PhlK80DjbeXv9aGt2osKZ,0.0,11.0,0.081,-11.572,1.0,0.0357,130.009,4.0,0.305,5pnHmnSlN4hJqjG3VWtdYJ,Kinneret,Who Are They?
0.0199,0.596,99213.0,0.678,79MSEdtXuudhGhC5AtG07g,0.004,9.0,0.418,-5.18,1.0,0.0335,117.066,4.0,0.259,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,Break from Toronto
0.41,0.496,185806.0,0.382,66QdCTHIhoauzRqA0c2i01,0.000184,11.0,0.119,-15.841,0.0,0.115,186.052,4.0,0.205,5pnHmnSlN4hJqjG3VWtdYJ,Kinneret,I See Land!
0.0563,0.83,200673.0,0.583,4W8sUeokQKfHt1uTXp0Jq0,0.0005,0.0,0.109,-2.052,1.0,0.0412,134.0,4.0,0.146,5uLkZ7FWMTBUg1corQqdkR,Lund,Broken
0.422,0.827,285834.0,0.646,4PwbI1zR2fT9Lgaxo9PXbx,0.000613,0.0,0.108,-7.495,1.0,0.283,127.511,3.0,0.651,2Ng5YIxfFxELV3scQVISlB,B. Cool-Aid,all_weekend
0.0421,0.726,190440.0,0.554,4kV4N9D1iKVxx1KLvtTpjS,0.0,5.0,0.106,-5.29,0.0,0.0917,169.999,4.0,0.335,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,"break up with your girlfriend, i'm bored"
0.00262,0.593,201632.0,0.773,2h50bkWs7cvYyaWVMEvffL,0.611,7.0,0.585,-13.768,0.0,0.0349,120.566,4.0,0.88,10ONngEFdTM11PK5lZWqxi,BRW,Underground
0.167,0.73,221820.0,0.729,017PF4Q3l4DBUiWoXk4OWT,1.39e-06,4.0,0.349,-3.434,0.0,0.0883,113.013,4.0,0.467,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,Break My Heart
0.0176,0.541,149603.0,0.718,2qg0bqkHm2HMUM7qojYgTh,0.000872,6.0,0.0733,-8.983,1.0,0.25,94.913,4.0,0.506,5AoGLaGu0UJZDWmigfA3py,The Hated Crew,Setting Trends
0.00721,0.331,235893.0,0.943,0COqiPhxzoWICwFCS4eZcp,2.06e-06,4.0,0.242,-3.188,0.0,0.0698,94.612,4.0,0.296,5nGIFgo0shDenQYSE0Sn7c,Evanescence,Bring Me To Life
0.162,0.699,218683.0,0.896,0xgzyXIcvwYyEdBRJMMrRn,0.038,0.0,0.622,-6.211,1.0,0.397,90.68,4.0,0.711,2Ng5YIxfFxELV3scQVISlB,B. Cool-Aid,teach
0.219,0.7,235187.0,0.554,6bxUnsSGZCmoHHU5auwtps,1.36e-06,1.0,0.419,-5.909,1.0,0.187,97.127,4.0,0.0633,0c173mlxpT3dSFRgMO8XPh,Big Sean,Beware
0.383,0.878,201667.0,0.705,4SU7To1yqq75yV89MTeF7h,0.00255,4.0,0.315,-8.01,0.0,0.062,117.025,4.0,0.692,0V58HaWV773KYu4nU3cGBW,WoodyRose,How You Feel
0.00175,0.666,204878.0,0.728,6XcfKZvJio9Z0fQy11GnNX,4.26e-06,7.0,0.0429,-5.808,1.0,0.0419,122.996,4.0,0.51,4KJ6jujcNPzOyhdNoiNftp,lovelytheband,broken
0.0604,0.856,180607.0,0.683,3HymiAmY6tLfa0TZb9Bug9,0.0,11.0,0.157,-4.231,1.0,0.266,120.02,4.0,0.584,04CCzE0uOcU2TT2DHStNQn,Moy Canales,Blk Love Brwn Pride (feat. Propain)
0.0,0.0,73887.0,2.01e-05,67iF3DdebmElASIGoebYt1,0.0,5.0,0.0,-15.776,1.0,0.0,0.0,0.0,0.0,0zaYnC5jWu6BKBz3vnNyZ6,White Noise Meditation,Brown Noise - Loopable with No Fade
0.705,0.524,308036.0,0.594,2JMqpiOu2PPQEeHnlSNnCH,2.06e-05,5.0,0.132,-7.81,1.0,0.0382,147.885,4.0,0.208,6VUeOvTWAawdS5ouyxVUkd,BRWN,Stars
0.436,0.531,223129.0,0.552,77Bt2DXJE1R1qsnm4D10Ox,0.0,1.0,0.0786,-5.945,1.0,0.0309,74.931,3.0,0.328,1ryJB2bhfYjjIt8kqy4BoG,Seaforth,Breakups
